portfolio_id,desk_id
PF00006268,DSK00005129
PF00006269,DSK00005130
PF00006270,DSK00005131
PF00006272,DSK00005132
PF00006273,DSK00005133
PF00006276,DSK00005134
PF00006277,DSK00005135
PF00006278,DSK00005135
PF00006279,DSK00005135
PF00006280,DSK00005136
PF00006281,DSK00005137
PF00006284,DSK00005139
PF00006285,DSK00005140
PF00006287,DSK00005142
PF00006289,DSK00005142
PF00006290,DSK00005142
PF00006293,DSK00005144
PF00006294,DSK00005145
PF00006295,DSK00005151
PF00006296,DSK00005147
PF00006297,DSK00005142
PF00006298,DSK00005148
PF00006300,DSK00005150
PF00006301,DSK00005150
PF00006302,DSK00005152
PF00006303,DSK00005152
PF00006304,DSK00005152
PF00006305,DSK00005153
PF00006306,DSK00005153
PF00006307,DSK00005154
PF00006309,DSK00005154
PF00006311,DSK00005154
PF00006312,DSK00005155
PF00006313,DSK00005156
PF00006315,DSK00005158
PF00006317,DSK00005158
PF00006318,DSK00005159
PF00006319,DSK00005160
PF00006321,DSK00005162
PF00006322,DSK00005163
PF00006323,DSK00005163
PF00006325,DSK00005165
PF00006326,DSK00005165
PF00006328,DSK00005165
PF00006330,DSK00005168
PF00006331,DSK00005169
PF00006332,DSK00005170
PF00006333,DSK00005171
PF00006336,DSK00005174
PF00006337,DSK00005174
PF00006339,DSK00005174
PF00006340,DSK00005174
PF00006341,DSK00005175
PF00006342,DSK00005175
PF00006343,DSK00005175
PF00006344,DSK00005175
PF00006350,DSK00005178
PF00006351,DSK00005180
PF00006352,DSK00005180
PF00006353,DSK00005180
PF00006355,DSK00005181
PF00006357,DSK00005181
PF00006358,DSK00005181
PF00006359,DSK00005182
PF00006360,DSK00005182
PF00006361,DSK00005182
PF00006362,DSK00005182
PF00006364,DSK00005183
PF00006366,DSK00005185
PF00006371,DSK00005188
PF00006372,DSK00005189
PF00006375,DSK00005190
PF00006377,DSK00005191
PF00006378,DSK00005192
PF00006380,DSK00005194
PF00006381,DSK00005195
PF00006382,DSK00005195
PF00006385,DSK00005196
PF00006386,DSK00005196
PF00006389,DSK00005197
PF00006390,DSK00005197
PF00006391,DSK00005198
PF00006392,DSK00005198
PF00006394,DSK00005200
PF00006396,DSK00005202
PF00006397,DSK00005202
PF00006398,DSK00005203
PF00006400,DSK00005205
PF00006403,DSK00005195
PF00006406,DSK00005208
PF00006407,DSK00005209
PF00006408,DSK00005209
PF00006409,DSK00005209
PF00006411,DSK00005210
PF00006416,DSK00005213
PF00006417,DSK00005213
PF00006518,DSK00005264
PF00006519,DSK00005264
PF00006521,DSK00005264
PF00006522,DSK00005264
PF00006524,DSK00005265
PF00006525,DSK00005265
PF00006535,DSK00005271
PF00006536,DSK00005271
PF00006537,DSK00005271
PF00006538,DSK00005271
PF00006571,DSK00005292
PF00006572,DSK00005292
PF00006573,DSK00005293
PF00006574,DSK00005293
PF00006575,DSK00005293
PF00006603,DSK00005304
PF00006671,DSK00005334
PF00006673,DSK00005336
PF00006681,DSK00005338
PF00006682,DSK00005339
PF00006677,DSK00005336
PF00006678,DSK00005336
PF00006685,DSK00005339
PF00006687,DSK00005341
PF00006688,DSK00005343
PF00006689,DSK00005344
PF00006690,DSK00005345
PF00006691,DSK00005345
PF00006695,DSK00005345
PF00006424,DSK00005217
PF00006425,DSK00005217
PF00006434,DSK00005222
PF00006435,DSK00005224
PF00006438,DSK00005225
PF00006439,DSK00005225
PF00006440,DSK00005225
PF00006441,DSK00005226
PF00006442,DSK00005227
PF00006443,DSK00005228
PF00006444,DSK00005233
PF00006447,DSK00005231
PF00006448,DSK00005232
PF00006449,DSK00005232
PF00006460,DSK00005238
PF00006461,DSK00005239
PF00006468,DSK00005242
PF00006470,DSK00005242
PF00006472,DSK00005242
PF00006474,DSK00005243
PF00006475,DSK00005244
PF00006477,DSK00005245
PF00006478,DSK00005245
PF00006479,DSK00005246
PF00006480,DSK00005247
PF00006481,DSK00005247
PF00006482,DSK00005247
PF00006501,DSK00005252
PF00006414,DSK00005212
PF00006489,DSK00005250
PF00006491,DSK00005251
PF00006495,DSK00005253
PF00006497,DSK00005253
PF00006504,DSK00005257
PF00006506,DSK00005259
PF00006507,DSK00005260
PF00006508,DSK00005260
PF00006509,DSK00005260
PF00006513,DSK00005261
PF00006515,DSK00005261
PF00006530,DSK00005269
PF00006531,DSK00005269
PF00006533,DSK00005270
PF00006544,DSK00005274
PF00006545,DSK00005275
PF00006546,DSK00005276
PF00006547,DSK00005277
PF00006548,DSK00005272
PF00006549,DSK00005279
PF00006550,DSK00005279
PF00006552,DSK00005279
PF00006554,DSK00005281
PF00006556,DSK00005283
PF00006559,DSK00005284
PF00006560,DSK00005285
PF00006562,DSK00005287
PF00006563,DSK00005287
PF00006564,DSK00005287
PF00006565,DSK00005288
PF00006566,DSK00005288
PF00006567,DSK00005290
PF00006568,DSK00005290
PF00006569,DSK00005291
PF00006576,DSK00005294
PF00006577,DSK00005294
PF00006412,DSK00005211
PF00006418,DSK00005214
PF00006419,DSK00005215
PF00006421,DSK00005215
PF00006428,DSK00005219
PF00006430,DSK00005220
PF00006432,DSK00005220
PF00006462,DSK00005240
PF00006466,DSK00005241
PF00006467,DSK00005241
PF00006528,DSK00005268
PF00006578,DSK00005294
PF00006579,DSK00005295
PF00006580,DSK00005296
PF00006581,DSK00005296
PF00006586,DSK00005300
PF00006587,DSK00005300
PF00006589,DSK00005300
PF00006590,DSK00005300
PF00006591,DSK00005301
PF00006592,DSK00005302
PF00006596,DSK00005302
PF00006598,DSK00005302
PF00006600,DSK00005303
PF00006604,DSK00005305
PF00006607,DSK00005306
PF00006608,DSK00005307
PF00006609,DSK00005307
PF00006612,DSK00005309
PF00006613,DSK00005309
PF00006614,DSK00005310
PF00006656,DSK00005326
PF00006450,DSK00005234
PF00006452,DSK00005234
PF00006453,DSK00005234
PF00006458,DSK00005237
PF00006459,DSK00005237
PF00006486,DSK00005249
PF00006488,DSK00005246
PF00006618,DSK00005309
PF00006620,DSK00005301
PF00006621,DSK00005309
PF00006622,DSK00005311
PF00006623,DSK00005305
PF00006624,DSK00005305
PF00006625,DSK00005312
PF00006626,DSK00005313
PF00006627,DSK00005314
PF00006632,DSK00005318
PF00006633,DSK00005319
PF00006634,DSK00005320
PF00006641,DSK00005324
PF00006636,DSK00005321
PF00006637,DSK00005321
PF00006639,DSK00005322
PF00006640,DSK00005323
PF00006642,DSK00005324
PF00006645,DSK00005318
PF00006647,DSK00005318
PF00006657,DSK00005327
PF00006652,DSK00005325
PF00006653,DSK00005318
PF00006659,DSK00005329
PF00006662,DSK00005327
PF00006666,DSK00005331
PF00006667,DSK00005329
PF00006668,DSK00005329
PF00006669,DSK00005332
PF00006670,DSK00005333
PF00006696,DSK00005346
PF00006697,DSK00005347
PF00006698,DSK00005348
PF00006699,DSK00005349
PF00006766,DSK00005384
PF00006767,DSK00005384
PF00006981,DSK00005469
PF00006982,DSK00005469
PF00006984,DSK00005469
PF00006986,DSK00005471
PF00006992,DSK00005473
PF00006993,DSK00005474
PF00006989,DSK00005472
PF00006990,DSK00005472
PF00006991,DSK00005469
PF00007012,DSK00005478
PF00006998,DSK00005475
PF00006999,DSK00005475
PF00007000,DSK00005476
PF00007001,DSK00005475
PF00007002,DSK00005475
PF00007003,DSK00005475
PF00007004,DSK00005476
PF00007005,DSK00005475
PF00007007,DSK00005475
PF00007008,DSK00005477
PF00007009,DSK00005477
PF00007014,DSK00005479
PF00007015,DSK00005480
PF00007016,DSK00005480
PF00007017,DSK00005480
PF00007018,DSK00005480
PF00007019,DSK00005480
PF00007020,DSK00005480
PF00007021,DSK00005479
PF00007023,DSK00005479
PF00007024,DSK00005479
PF00007025,DSK00005481
PF00007028,DSK00005482
PF00007031,DSK00005482
PF00007032,DSK00005482
PF00007033,DSK00005483
PF00006708,DSK00005353
PF00006709,DSK00005337
PF00006711,DSK00005354
PF00006712,DSK00005355
PF00006715,DSK00005358
PF00006716,DSK00005357
PF00006717,DSK00005359
PF00006718,DSK00005357
PF00006721,DSK00005360
PF00006723,DSK00005362
PF00006724,DSK00005363
PF00006727,DSK00005363
PF00006728,DSK00005364
PF00006729,DSK00005365
PF00006730,DSK00005366
PF00006732,DSK00005367
PF00006733,DSK00005366
PF00006734,DSK00005366
PF00006735,DSK00005366
PF00006736,DSK00005368
PF00006737,DSK00005368
PF00006742,DSK00005370
PF00006743,DSK00005371
PF00006744,DSK00005372
PF00006745,DSK00005372
PF00006746,DSK00005373
PF00006748,DSK00005375
PF00006750,DSK00005374
PF00006756,DSK00005379
PF00006757,DSK00005380
PF00006760,DSK00005381
PF00006762,DSK00005381
PF00006821,DSK00005394
PF00006774,DSK00005387
PF00006820,DSK00005394
PF00006703,DSK00005351
PF00006705,DSK00005352
PF00006707,DSK00005352
PF00006824,DSK00005407
PF00006825,DSK00005408
PF00006827,DSK00005408
PF00006828,DSK00005409
PF00006829,DSK00005409
PF00006830,DSK00005410
PF00006831,DSK00005394
PF00006832,DSK00005411
PF00006836,DSK00005411
PF00006837,DSK00005412
PF00006838,DSK00005412
PF00006840,DSK00005413
PF00006842,DSK00005415
PF00006843,DSK00005415
PF00006844,DSK00005416
PF00006960,DSK00005464
PF00006962,DSK00005465
PF00006963,DSK00005466
PF00006965,DSK00005468
PF00006966,DSK00005468
PF00006967,DSK00005468
PF00006968,DSK00005468
PF00006970,DSK00005468
PF00006972,DSK00005468
PF00006973,DSK00005468
PF00006974,DSK00005466
PF00006975,DSK00005466
PF00007034,DSK00005484
PF00007054,DSK00005491
PF00007057,DSK00005493
PF00007061,DSK00005493
PF00007062,DSK00005493
PF00007064,DSK00005496
PF00006754,DSK00005378
PF00006755,DSK00005378
PF00006809,DSK00005402
PF00006810,DSK00005402
PF00006811,DSK00005403
PF00006845,DSK00005418
PF00006846,DSK00005418
PF00006854,DSK00005424
PF00006855,DSK00005425
PF00006858,DSK00005423
PF00006860,DSK00005423
PF00006861,DSK00005416
PF00006862,DSK00005427
PF00006863,DSK00005428
PF00006866,DSK00005425
PF00006867,DSK00005430
PF00006868,DSK00005431
PF00006869,DSK00005429
PF00006870,DSK00005429
PF00006872,DSK00005429
PF00006873,DSK00005429
PF00006874,DSK00005432
PF00006876,DSK00005430
PF00006879,DSK00005429
PF00006880,DSK00005430
PF00006881,DSK00005433
PF00006883,DSK00005435
PF00006885,DSK00005436
PF00006887,DSK00005437
PF00006888,DSK00005438
PF00006891,DSK00005437
PF00006892,DSK00005437
PF00006894,DSK00005439
PF00006895,DSK00005440
PF00006896,DSK00005441
PF00006897,DSK00005441
PF00006899,DSK00005439
PF00006739,DSK00005369
PF00006759,DSK00005382
PF00006770,DSK00005385
PF00006771,DSK00005385
PF00006775,DSK00005388
PF00006777,DSK00005387
PF00006778,DSK00005387
PF00006781,DSK00005389
PF00006782,DSK00005389
PF00006783,DSK00005390
PF00006786,DSK00005392
PF00006787,DSK00005392
PF00006788,DSK00005392
PF00006789,DSK00005392
PF00006790,DSK00005392
PF00006792,DSK00005394
PF00006793,DSK00005394
PF00006794,DSK00005394
PF00006796,DSK00005392
PF00006797,DSK00005393
PF00006799,DSK00005396
PF00006800,DSK00005397
PF00006801,DSK00005398
PF00006802,DSK00005399
PF00006803,DSK00005399
PF00006805,DSK00005399
PF00006806,DSK00005400
PF00006807,DSK00005400
PF00006808,DSK00005401
PF00006812,DSK00005404
PF00006813,DSK00005405
PF00006816,DSK00005405
PF00006818,DSK00005405
PF00006901,DSK00005441
PF00006902,DSK00005441
PF00006903,DSK00005441
PF00006849,DSK00005421
PF00006852,DSK00005422
PF00006905,DSK00005441
PF00006907,DSK00005431
PF00006909,DSK00005431
PF00007035,DSK00005485
PF00007036,DSK00005486
PF00007037,DSK00005487
PF00007039,DSK00005488
PF00007041,DSK00005488
PF00007042,DSK00005488
PF00007047,DSK00005489
PF00007048,DSK00005489
PF00007049,DSK00005490
PF00007050,DSK00005490
PF00007051,DSK00005490
PF00007052,DSK00005490
PF00007058,DSK00005494
PF00007059,DSK00005495
PF00007072,DSK00005501
PF00007074,DSK00005501
PF00007075,DSK00005501
PF00007076,DSK00005502
PF00007078,DSK00005503
PF00007080,DSK00005504
PF00007081,DSK00005504
PF00007082,DSK00005504
PF00007083,DSK00005505
PF00007085,DSK00005506
PF00007086,DSK00005507
PF00007087,DSK00005507
PF00007089,DSK00005507
PF00007090,DSK00005507
PF00007091,DSK00005507
PF00006911,DSK00005444
PF00006912,DSK00005445
PF00006914,DSK00005446
PF00006916,DSK00005446
PF00006918,DSK00005446
PF00006919,DSK00005446
PF00006920,DSK00005446
PF00006922,DSK00005448
PF00006923,DSK00005449
PF00006925,DSK00005451
PF00006926,DSK00005452
PF00006927,DSK00005453
PF00006929,DSK00005454
PF00006930,DSK00005454
PF00006931,DSK00005454
PF00006932,DSK00005454
PF00006935,DSK00005442
PF00006937,DSK00005456
PF00006939,DSK00005457
PF00006940,DSK00005458
PF00006941,DSK00005457
PF00006945,DSK00005459
PF00006946,DSK00005459
PF00006947,DSK00005459
PF00006949,DSK00005460
PF00006950,DSK00005460
PF00006951,DSK00005460
PF00006952,DSK00005460
PF00006953,DSK00005460
PF00006954,DSK00005460
PF00006955,DSK00005461
PF00006956,DSK00005461
PF00006957,DSK00005462
PF00006958,DSK00005462
PF00006959,DSK00005463
PF00006976,DSK00005469
PF00006977,DSK00005469
PF00006979,DSK00005469
PF00007210,DSK00005556
PF00007212,DSK00005556
PF00007214,DSK00005552
PF00007215,DSK00005557
PF00007217,DSK00005552
PF00007218,DSK00005552
PF00007219,DSK00005558
PF00007221,DSK00005559
PF00007222,DSK00005556
PF00007231,DSK00005563
PF00007232,DSK00005563
PF00007234,DSK00005563
PF00007236,DSK00005563
PF00007237,DSK00005565
PF00007238,DSK00005566
PF00007239,DSK00005567
PF00007240,DSK00005568
PF00007241,DSK00005568
PF00007242,DSK00005568
PF00007244,DSK00005565
PF00007245,DSK00005566
PF00007258,DSK00005561
PF00007250,DSK00005568
PF00007251,DSK00005568
PF00007252,DSK00005568
PF00007253,DSK00005566
PF00007255,DSK00005568
PF00007257,DSK00005569
PF00007261,DSK00005569
PF00007391,DSK00005610
PF00007392,DSK00005611
PF00007393,DSK00005611
PF00007395,DSK00005612
PF00007396,DSK00005613
PF00007397,DSK00005613
PF00007398,DSK00005613
PF00007400,DSK00005613
PF00007403,DSK00005613
PF00007404,DSK00005613
PF00007405,DSK00005614
PF00007406,DSK00005615
PF00007407,DSK00005616
PF00007409,DSK00005618
PF00007412,DSK00005617
PF00007414,DSK00005617
PF00007415,DSK00005617
PF00007416,DSK00005617
PF00007417,DSK00005617
PF00007592,DSK00005687
PF00007593,DSK00005687
PF00007594,DSK00005688
PF00007425,DSK00005623
PF00007426,DSK00005624
PF00007427,DSK00005625
PF00007428,DSK00005626
PF00007429,DSK00005627
PF00007432,DSK00005627
PF00007433,DSK00005627
PF00007434,DSK00005627
PF00007436,DSK00005627
PF00007438,DSK00005629
PF00007439,DSK00005630
PF00007597,DSK00005690
PF00007158,DSK00005536
PF00007282,DSK00005575
PF00007284,DSK00005575
PF00007287,DSK00005570
PF00007289,DSK00005570
PF00007290,DSK00005570
PF00007292,DSK00005578
PF00007295,DSK00005578
PF00007296,DSK00005578
PF00007297,DSK00005578
PF00007299,DSK00005570
PF00007300,DSK00005579
PF00007301,DSK00005580
PF00007302,DSK00005581
PF00007303,DSK00005582
PF00007335,DSK00005593
PF00007336,DSK00005594
PF00007337,DSK00005594
PF00007309,DSK00005584
PF00007310,DSK00005584
PF00007311,DSK00005584
PF00007315,DSK00005586
PF00007316,DSK00005584
PF00007317,DSK00005587
PF00007338,DSK00005594
PF00007340,DSK00005596
PF00007341,DSK00005596
PF00007342,DSK00005596
PF00007343,DSK00005596
PF00007344,DSK00005596
PF00007345,DSK00005596
PF00007348,DSK00005591
PF00007349,DSK00005597
PF00007350,DSK00005597
PF00007183,DSK00005547
PF00007184,DSK00005547
PF00007359,DSK00005603
PF00007360,DSK00005603
PF00007204,DSK00005555
PF00007205,DSK00005555
PF00007206,DSK00005555
PF00007361,DSK00005604
PF00007362,DSK00005604
PF00007364,DSK00005605
PF00007448,DSK00005635
PF00007449,DSK00005618
PF00007451,DSK00005637
PF00007453,DSK00005639
PF00007454,DSK00005639
PF00007455,DSK00005639
PF00007456,DSK00005640
PF00007460,DSK00005637
PF00007461,DSK00005637
PF00007463,DSK00005637
PF00007464,DSK00005637
PF00007467,DSK00005637
PF00007468,DSK00005637
PF00007469,DSK00005642
PF00007470,DSK00005643
PF00007472,DSK00005643
PF00007474,DSK00005643
PF00007475,DSK00005643
PF00007478,DSK00005644
PF00007481,DSK00005643
PF00007482,DSK00005643
PF00007483,DSK00005630
PF00007484,DSK00005641
PF00007485,DSK00005645
PF00007487,DSK00005641
PF00007488,DSK00005641
PF00007489,DSK00005641
PF00007490,DSK00005641
PF00007495,DSK00005641
PF00007508,DSK00005653
PF00007509,DSK00005653
PF00007510,DSK00005653
PF00007511,DSK00005653
PF00007513,DSK00005653
PF00007521,DSK00005658
PF00007522,DSK00005657
PF00007523,DSK00005657
PF00007524,DSK00005657
PF00007525,DSK00005657
PF00007529,DSK00005657
PF00007531,DSK00005657
PF00007532,DSK00005659
PF00007533,DSK00005660
PF00007136,DSK00005531
PF00007137,DSK00005532
PF00007138,DSK00005532
PF00007140,DSK00005532
PF00007142,DSK00005532
PF00007144,DSK00005534
PF00007145,DSK00005534
PF00007147,DSK00005535
PF00007148,DSK00005533
PF00007149,DSK00005533
PF00007151,DSK00005534
PF00007155,DSK00005534
PF00007159,DSK00005537
PF00007163,DSK00005538
PF00007164,DSK00005538
PF00007165,DSK00005538
PF00007168,DSK00005540
PF00007169,DSK00005541
PF00007171,DSK00005542
PF00007172,DSK00005543
PF00007173,DSK00005542
PF00007174,DSK00005542
PF00007176,DSK00005542
PF00007177,DSK00005542
PF00007178,DSK00005544
PF00007185,DSK00005548
PF00007187,DSK00005549
PF00007188,DSK00005550
PF00007189,DSK00005551
PF00007263,DSK00005569
PF00007264,DSK00005569
PF00007265,DSK00005571
PF00007267,DSK00005571
PF00007268,DSK00005572
PF00007094,DSK00005509
PF00007095,DSK00005510
PF00007097,DSK00005510
PF00007098,DSK00005511
PF00007099,DSK00005512
PF00007100,DSK00005513
PF00007102,DSK00005513
PF00007104,DSK00005513
PF00007105,DSK00005514
PF00007106,DSK00005515
PF00007108,DSK00005517
PF00007109,DSK00005518
PF00007111,DSK00005519
PF00007114,DSK00005521
PF00007115,DSK00005521
PF00007117,DSK00005522
PF00007119,DSK00005523
PF00007120,DSK00005524
PF00007121,DSK00005538
PF00007123,DSK00005524
PF00007124,DSK00005525
PF00007128,DSK00005527
PF00007130,DSK00005528
PF00007131,DSK00005527
PF00007133,DSK00005529
PF00007134,DSK00005530
PF00007135,DSK00005530
PF00007152,DSK00005536
PF00007153,DSK00005536
PF00007270,DSK00005569
PF00007271,DSK00005569
PF00007272,DSK00005569
PF00007273,DSK00005573
PF00007274,DSK00005574
PF00007279,DSK00005575
PF00007190,DSK00005552
PF00007191,DSK00005553
PF00007192,DSK00005551
PF00007193,DSK00005554
PF00007194,DSK00005551
PF00007195,DSK00005551
PF00007196,DSK00005551
PF00007197,DSK00005551
PF00007198,DSK00005555
PF00007199,DSK00005555
PF00007280,DSK00005575
PF00007319,DSK00005584
PF00007321,DSK00005584
PF00007322,DSK00005589
PF00007323,DSK00005590
PF00007326,DSK00005590
PF00007330,DSK00005590
PF00007331,DSK00005590
PF00007332,DSK00005590
PF00007333,DSK00005591
PF00007588,DSK00005684
PF00007590,DSK00005685
PF00007591,DSK00005686
PF00007365,DSK00005602
PF00007367,DSK00005602
PF00007368,DSK00005602
PF00007371,DSK00005602
PF00007373,DSK00005592
PF00007375,DSK00005603
PF00007376,DSK00005602
PF00007377,DSK00005592
PF00007378,DSK00005592
PF00007379,DSK00005606
PF00007380,DSK00005606
PF00007381,DSK00005607
PF00007388,DSK00005610
PF00007389,DSK00005610
PF00007645,DSK00005715
PF00007664,DSK00005719
PF00007665,DSK00005719
PF00007667,DSK00005719
PF00007668,DSK00005719
PF00007671,DSK00005719
PF00007673,DSK00005722
PF00007685,DSK00005724
PF00007686,DSK00005725
PF00007703,DSK00005731
PF00007706,DSK00005733
PF00007707,DSK00005734
PF00007708,DSK00005735
PF00007709,DSK00005733
PF00007711,DSK00005733
PF00007712,DSK00005733
PF00007713,DSK00005733
PF00007715,DSK00005733
PF00007717,DSK00005733
PF00007718,DSK00005736
PF00007720,DSK00005736
PF00007722,DSK00005736
PF00007723,DSK00005736
PF00007727,DSK00005736
PF00007750,DSK00005747
PF00007751,DSK00005748
PF00007755,DSK00005747
PF00007757,DSK00005747
PF00007760,DSK00005747
PF00007761,DSK00005747
PF00007763,DSK00005747
PF00007770,DSK00005754
PF00007771,DSK00005754
PF00007772,DSK00005754
PF00007773,DSK00005748
PF00007775,DSK00005754
PF00007534,DSK00005661
PF00007535,DSK00005662
PF00007739,DSK00005740
PF00007738,DSK00005740
PF00007741,DSK00005741
PF00007745,DSK00005743
PF00007746,DSK00005744
PF00007747,DSK00005744
PF00007777,DSK00005755
PF00007753,DSK00005750
PF00007776,DSK00005754
PF00007784,DSK00005755
PF00007785,DSK00005755
PF00007786,DSK00005755
PF00007787,DSK00005758
PF00007788,DSK00005759
PF00007789,DSK00005761
PF00007790,DSK00005758
PF00007791,DSK00005762
PF00007793,DSK00005763
PF00007795,DSK00005763
PF00007796,DSK00005763
PF00007799,DSK00005761
PF00007800,DSK00005764
PF00007815,DSK00005771
PF00007817,DSK00005772
PF00007821,DSK00005773
PF00007822,DSK00005773
PF00007824,DSK00005773
PF00007825,DSK00005775
PF00007826,DSK00005773
PF00007828,DSK00005773
PF00007829,DSK00005773
PF00007839,DSK00005782
PF00007840,DSK00005782
PF00007841,DSK00005782
PF00007842,DSK00005782
PF00007844,DSK00005782
PF00007845,DSK00005782
PF00007846,DSK00005783
PF00007847,DSK00005784
PF00007849,DSK00005786
PF00007850,DSK00005797
PF00007780,DSK00005755
PF00007782,DSK00005755
PF00007783,DSK00005755
PF00007802,DSK00005766
PF00007803,DSK00005766
PF00007804,DSK00005766
PF00007808,DSK00005768
PF00007810,DSK00005768
PF00007819,DSK00005774
PF00007868,DSK00005790
PF00007870,DSK00005789
PF00007871,DSK00005789
PF00007872,DSK00005791
PF00007875,DSK00005795
PF00007877,DSK00005796
PF00007878,DSK00005787
PF00007879,DSK00005798
PF00007880,DSK00005799
PF00007881,DSK00005800
PF00007882,DSK00005797
PF00007883,DSK00005797
PF00007886,DSK00005797
PF00007887,DSK00005797
PF00007888,DSK00005797
PF00007889,DSK00005801
PF00007891,DSK00005801
PF00007893,DSK00005803
PF00007894,DSK00005804
PF00007896,DSK00005803
