,portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,absolute_return,period_of_holding,start-creation,creation-sell
1207,PF00005008,DSK00004444,OFF00001001,A,6/9/2010,73700000,T,0.00428,USD,1.187955909,73675523.35,6/9/2010,no_in_code,7/5/2010,A,no_hedge_value,TRUE,24476.64609,26,0,26
1208,PF00005012,DSK00004445,OFF00001002,C,6/11/2010,34903000,M,0.00428,CHF,0.488863636,34900285.32,6/11/2010,no_in_code,6/18/2010,E,no_hedge_value,TRUE,2714.677778,7,0,7
1209,PF00005013,DSK00004445,OFF00001001,A,6/11/2010,110000000,T,0.00428,USD,1.187955909,109990162,6/11/2010,no_in_code,6/18/2010,A,no_hedge_value,TRUE,9838.008934,7,0,7
1210,PF00005015,DSK00004447,OFF00001001,A,6/14/2010,121000000,T,0.00428,USD,1.187955909,120951048.4,6/11/2010,no_in_code,7/15/2010,A,no_hedge_value,TRUE,48951.5771,34,-3,34
1211,PF00005018,DSK00004449,OFF00001001,A,6/11/2010,11000000,T,0.00428,USD,1.187955909,10995836.85,6/11/2010,no_in_code,7/13/2010,A,no_hedge_value,TRUE,4163.146009,32,0,32
1212,PF00005019,DSK00004449,OFF00001002,B,6/14/2010,22000000,T,0.00428,USD,1.187955909,21991673.71,6/11/2010,no_in_code,7/13/2010,B,no_hedge_value,TRUE,8326.292018,32,-3,32
1213,PF00005020,DSK00004449,OFF00001002,B,6/11/2010,18931000,N,0.00428,GBP,1.451315909,18921829.39,6/11/2010,no_in_code,7/13/2010,C,no_hedge_value,TRUE,9170.607177,32,0,32
1214,PF00005021,DSK00004448,OFF00001002,C,6/14/2010,46398000,M,0.00428,CHF,0.488863636,46394391.27,6/14/2010,no_in_code,6/21/2010,E,no_hedge_value,TRUE,3608.733333,7,0,7
1215,PF00005022,DSK00004448,OFF00001002,C,6/14/2010,15499000,M,0.00428,CHF,0.488863636,15497764.39,6/14/2010,no_in_code,6/21/2010,E,no_hedge_value,TRUE,1235.614722,7,0,7
1216,PF00005023,DSK00004448,OFF00001002,C,6/14/2010,88748000,M,0.00428,CHF,0.488863636,88740924.81,6/14/2010,no_in_code,6/21/2010,E,no_hedge_value,TRUE,7075.187778,7,0,7
1217,PF00005031,DSK00004452,OFF00001002,C,6/15/2010,26554000,M,0.00428,CHF,0.488863636,26543253.01,6/15/2010,no_in_code,7/16/2010,E,no_hedge_value,TRUE,10746.99389,31,0,31
1218,PF00005034,DSK00004454,OFF00001001,D,6/15/2010,696394600,Z,0.00428,EUR,,693951131.5,6/15/2010,no_in_code,2/5/2010,E,no_hedge_value,no_status,2443468.477,-130,0,-130
1219,PF00005040,DSK00004461,OFF00001001,A,6/15/2010,121000000,T,0.00428,USD,1.187955909,120949470,6/15/2010,no_in_code,7/19/2010,A,no_hedge_value,TRUE,50530.0008,34,0,34
1220,PF00005042,DSK00004461,OFF00001001,A,6/15/2010,9977000,T,0.00428,USD,1.187955909,9972833.572,6/15/2010,no_in_code,7/19/2010,A,no_hedge_value,TRUE,4166.428248,34,0,34
1221,PF00005049,DSK00004463,OFF00001001,A,5/12/2010,45100000,Z,0.00428,EUR,,44888005.63,6/15/2010,no_in_code,6/15/2010,E,no_hedge_value,no_status,211994.3674,0,34,0
1222,PF00005050,DSK00004463,OFF00001001,A,5/12/2010,25520000,Z,0.00428,EUR,,25400042.21,6/15/2010,no_in_code,6/15/2010,E,no_hedge_value,no_status,119957.7884,0,34,0
1223,PF00005052,DSK00004466,OFF00001001,D,4/16/2010,117736300,Z,0.00428,EUR,,117285057.8,6/15/2010,no_in_code,4/12/2010,E,no_hedge_value,no_status,451242.21,-64,60,-64
1224,PF00005055,DSK00004467,OFF00001001,D,6/15/2010,66000000,Z,0.00428,EUR,,65735365.63,6/15/2010,no_in_code,5/17/2010,E,no_hedge_value,no_status,264634.3733,-29,0,-29
1225,PF00005056,DSK00004467,OFF00001001,D,6/15/2010,162140000,Z,0.00428,EUR,,161489881.6,6/15/2010,no_in_code,5/17/2010,E,no_hedge_value,no_status,650118.4437,-29,0,-29
1226,PF00005061,DSK00004470,OFF00001001,D,6/15/2010,205810000,Z,0.00428,EUR,,204922377.3,6/15/2010,no_in_code,6/7/2010,E,no_hedge_value,no_status,887622.6809,-8,0,-8
1227,PF00005064,DSK00004470,OFF00001001,D,6/15/2010,60500000,Z,0.00428,EUR,,60239074.04,6/15/2010,no_in_code,6/7/2010,E,no_hedge_value,no_status,260925.9618,-8,0,-8
1228,PF00005066,DSK00004472,OFF00001001,D,4/21/2010,33435600,Z,0.00428,EUR,,33320320.82,6/15/2010,no_in_code,3/12/2010,E,no_hedge_value,no_status,115279.1812,-95,55,-95
1229,PF00005069,DSK00004475,OFF00001001,D,4/21/2010,11732600,Z,0.00428,EUR,,11692148.37,6/15/2010,no_in_code,3/12/2010,E,no_hedge_value,no_status,40451.63003,-95,55,-95
1230,PF00005070,DSK00004476,OFF00001001,D,5/31/2010,162910000,Z,0.00428,EUR,,162273797.8,6/15/2010,no_in_code,5/12/2010,E,no_hedge_value,no_status,636202.2045,-34,15,-34
1231,PF00005072,DSK00004477,OFF00001001,D,5/31/2010,20130000,Z,0.00428,EUR,,20035378.12,6/15/2010,no_in_code,6/15/2010,E,no_hedge_value,no_status,94621.8762,0,15,0
1232,PF00005079,DSK00004480,OFF00001001,D,6/16/2010,7700000,Z,0.00428,EUR,,7665724.759,6/16/2010,no_in_code,7/5/2010,E,no_hedge_value,no_status,34275.24057,19,0,19
1233,PF00005085,DSK00004483,OFF00001001,D,6/16/2010,77000000,Z,0.00428,EUR,,76706832.79,6/16/2010,no_in_code,6/3/2010,E,no_hedge_value,no_status,293167.2102,-13,0,-13
1234,PF00005086,DSK00004484,OFF00001001,D,6/16/2010,82170000,Z,0.00428,EUR,,81849776.76,6/16/2010,no_in_code,5/19/2010,E,no_hedge_value,no_status,320223.2362,-28,0,-28
1235,PF00005088,DSK00004485,OFF00001001,D,6/16/2010,27500000,Z,0.00428,EUR,,27384280.78,6/16/2010,no_in_code,5/17/2010,E,no_hedge_value,no_status,115719.2183,-30,0,-30
1236,PF00005099,DSK00004491,OFF00001001,D,6/16/2010,77000000,Z,0.00428,EUR,,76672890.34,6/16/2010,no_in_code,4/6/2010,E,no_hedge_value,no_status,327109.6571,-71,0,-71
1237,PF00005102,DSK00004492,OFF00001001,D,6/16/2010,421300000,Z,0.00428,EUR,,419479459.1,6/16/2010,no_in_code,7/8/2010,E,no_hedge_value,no_status,1820540.853,22,0,22
1238,PF00005103,DSK00004493,OFF00001001,D,6/16/2010,82500000,Z,0.00428,EUR,,82154276.8,6/16/2010,no_in_code,7/15/2010,E,no_hedge_value,no_status,345723.2032,29,0,29
1239,PF00005107,DSK00004494,OFF00001001,D,6/16/2010,57970000,Z,0.00428,EUR,,57745866.93,6/16/2010,no_in_code,4/19/2010,E,no_hedge_value,no_status,224133.0676,-58,0,-58
1240,PF00005109,DSK00004495,OFF00001001,D,6/16/2010,49500000,Z,0.00428,EUR,,49329953.57,6/16/2010,no_in_code,5/3/2010,E,no_hedge_value,no_status,170046.4317,-44,0,-44
1241,PF00005114,DSK00004500,OFF00001001,D,6/16/2010,249150000,Z,0.00428,EUR,,248079655.2,6/16/2010,no_in_code,6/17/2010,E,no_hedge_value,no_status,1070344.77,1,0,1
1242,PF00005115,DSK00004500,OFF00001001,D,6/16/2010,261800000,Z,0.00428,EUR,,260664289.3,6/16/2010,no_in_code,6/17/2010,E,no_hedge_value,no_status,1135710.738,1,0,1
1243,PF00005117,DSK00004501,OFF00001001,D,6/16/2010,110000000,Z,0.00428,EUR,,109571321,6/16/2010,no_in_code,5/19/2010,E,no_hedge_value,no_status,428679.0311,-28,0,-28
1244,PF00005119,DSK00004502,OFF00001001,D,5/31/2010,11000000,Z,0.00428,EUR,,10973894.16,6/16/2010,no_in_code,4/7/2010,E,no_hedge_value,no_status,26105.84192,-70,16,-70
1245,PF00005122,DSK00004506,OFF00001001,D,6/16/2010,49500000,Z,0.00428,EUR,,49294852.38,6/16/2010,no_in_code,6/3/2010,E,no_hedge_value,no_status,205147.6185,-13,0,-13
1246,PF00005123,DSK00004506,OFF00001001,D,6/16/2010,231000000,Z,0.00428,EUR,,230042644.4,6/16/2010,no_in_code,6/3/2010,E,no_hedge_value,no_status,957355.5532,-13,0,-13
1247,PF00005124,DSK00004505,OFF00001001,D,5/31/2010,99550000,Z,0.00428,EUR,,99114709.92,6/16/2010,no_in_code,4/7/2010,E,no_hedge_value,no_status,435290.0822,-70,16,-70
1248,PF00005125,DSK00004507,OFF00001001,A,4/30/2010,14115348.53,Z,0.00428,EUR,,14073029.2,6/16/2010,no_in_code,3/19/2010,E,no_hedge_value,no_status,42319.33384,-89,47,-89
1249,PF00005127,DSK00004509,OFF00001001,D,6/16/2010,27500000,Z,0.00428,EUR,,27389451.67,6/16/2010,no_in_code,6/15/2010,E,no_hedge_value,no_status,110548.3293,-1,0,-1
1250,PF00005129,DSK00004510,OFF00001001,D,6/16/2010,110000000,Z,0.00428,EUR,,109500049.8,6/16/2010,no_in_code,6/21/2010,E,no_hedge_value,no_status,499950.2272,5,0,5
1251,PF00005130,DSK00004510,OFF00001001,D,6/16/2010,44000000,Z,0.00428,EUR,,43801991,6/16/2010,no_in_code,6/21/2010,E,no_hedge_value,no_status,198009.0004,5,0,5
1252,PF00005135,DSK00004513,OFF00001001,D,6/16/2010,86900000,Z,0.00428,EUR,,86572117,6/16/2010,no_in_code,7/12/2010,E,no_hedge_value,no_status,327882.9988,26,0,26
1253,PF00005136,DSK00004513,OFF00001001,D,6/16/2010,76010000,Z,0.00428,EUR,,75725996.39,6/16/2010,no_in_code,7/12/2010,E,no_hedge_value,no_status,284003.6067,26,0,26
1254,PF00005138,DSK00004514,OFF00001001,D,6/16/2010,135410000,Z,0.00428,EUR,,134842553,6/16/2010,no_in_code,7/15/2010,E,no_hedge_value,no_status,567447.0175,29,0,29
1255,PF00005142,DSK00004518,OFF00001001,D,6/16/2010,84370000,Z,0.00428,EUR,,84044505.99,6/16/2010,no_in_code,4/15/2010,E,no_hedge_value,no_status,325494.01,-62,0,-62
1256,PF00005143,DSK00004519,OFF00001001,D,6/16/2010,84370000,Z,0.00428,EUR,,84048130.2,6/16/2010,no_in_code,5/14/2010,E,no_hedge_value,no_status,321869.7983,-33,0,-33
1257,PF00005150,DSK00004523,OFF00001002,C,6/18/2010,110000000,M,0.00428,CHF,0.488863636,109992300,6/18/2010,no_in_code,6/25/2010,E,no_hedge_value,TRUE,7700,7,0,7
1258,PF00005153,DSK00004523,OFF00001001,A,6/18/2010,110000000,T,0.00428,USD,1.187955909,109990589.7,6/18/2010,no_in_code,6/25/2010,A,no_hedge_value,TRUE,9410.306004,7,0,7
1259,PF00005155,DSK00004525,OFF00001002,C,6/21/2010,73315000,M,0.00428,CHF,0.488863636,73287832.72,6/21/2010,no_in_code,7/20/2010,E,no_hedge_value,TRUE,27167.28056,29,0,29
1260,PF00005158,DSK00004526,OFF00001002,C,6/21/2010,41514000,M,0.00428,CHF,0.488863636,41510932.58,6/21/2010,no_in_code,6/28/2010,E,no_hedge_value,TRUE,3067.423333,7,0,7
1261,PF00005159,DSK00004526,OFF00001002,C,6/21/2010,33000000,M,0.00428,CHF,0.488863636,32997561.67,6/21/2010,no_in_code,6/28/2010,E,no_hedge_value,TRUE,2438.333333,7,0,7
1262,PF00005160,DSK00004526,OFF00001002,C,6/21/2010,24222000,M,0.00428,CHF,0.488863636,24220210.26,6/21/2010,no_in_code,6/28/2010,E,no_hedge_value,TRUE,1789.736667,7,0,7
1263,PF00005161,DSK00004526,OFF00001001,A,6/21/2010,79200000,T,0.00428,USD,1.187955909,79193224.58,6/21/2010,no_in_code,6/28/2010,A,no_hedge_value,TRUE,6775.420325,7,0,7
1264,PF00005165,DSK00004529,OFF00001002,C,6/23/2010,71478000,M,0.00428,CHF,0.488863636,71449825.76,6/23/2010,no_in_code,7/26/2010,E,no_hedge_value,TRUE,28174.245,33,0,33
1265,PF00005166,DSK00004529,OFF00001002,C,6/23/2010,68453000,M,0.00428,CHF,0.488863636,68425390.62,6/23/2010,no_in_code,7/26/2010,E,no_hedge_value,TRUE,27609.37667,33,0,33
1266,PF00005168,DSK00004531,OFF00001002,C,6/25/2010,55000000,M,0.00428,CHF,0.488863636,54995936.11,6/25/2010,no_in_code,7/2/2010,E,no_hedge_value,TRUE,4063.888889,7,0,7
1267,PF00005169,DSK00004531,OFF00001001,A,6/25/2010,110000000,T,0.00428,USD,1.187955909,109989734.3,6/25/2010,no_in_code,7/2/2010,A,no_hedge_value,TRUE,10265.70853,7,0,7
1268,PF00005173,DSK00004533,OFF00001001,D,6/28/2010,44000000,Z,0.00428,EUR,,43827858.58,6/28/2010,no_in_code,7/19/2010,E,no_hedge_value,no_status,172141.4194,21,0,21
1269,PF00005175,DSK00004533,OFF00001001,D,6/28/2010,110000000,Z,0.00428,EUR,,109565460.4,6/28/2010,no_in_code,7/19/2010,E,no_hedge_value,no_status,434539.6177,21,0,21
1270,PF00005177,DSK00004534,OFF00001002,C,6/28/2010,38500000,M,0.00428,CHF,0.488863636,38496748.89,6/28/2010,no_in_code,7/6/2010,E,no_hedge_value,TRUE,3251.111111,8,0,8
1271,PF00005180,DSK00004534,OFF00001001,A,6/28/2010,79200000,T,0.00428,USD,1.187955909,79191200.98,6/28/2010,no_in_code,7/6/2010,A,no_hedge_value,TRUE,8799.022331,8,0,8
1272,PF00005181,DSK00004535,OFF00001002,C,6/28/2010,55000000,M,0.00428,CHF,0.488863636,54980291.67,6/28/2010,no_in_code,7/28/2010,E,no_hedge_value,TRUE,19708.33333,30,0,30
1273,PF00005182,DSK00004538,OFF00001002,C,6/28/2010,110000000,M,0.00428,CHF,0.488863636,109999022.2,6/28/2010,no_in_code,6/30/2010,E,no_hedge_value,TRUE,977.777778,2,0,2
1274,PF00005185,DSK00004537,OFF00001001,A,6/28/2010,29348000,T,0.00428,USD,1.187955909,29334107.04,6/28/2010,no_in_code,7/30/2010,A,no_hedge_value,TRUE,13892.95903,32,0,32
1275,PF00005187,DSK00004540,OFF00001001,A,6/29/2010,73414000,T,0.00428,USD,1.187955909,73379756.11,6/29/2010,no_in_code,7/30/2010,A,no_hedge_value,TRUE,34243.88619,31,0,31
1276,PF00005188,DSK00004541,OFF00001002,C,6/29/2010,30206000,M,0.00428,CHF,0.488863636,30191568.24,6/29/2010,no_in_code,8/9/2010,E,no_hedge_value,TRUE,14431.75556,41,0,41
1277,PF00005191,DSK00004545,OFF00001001,A,6/30/2010,30932000,T,0.00428,USD,1.187955909,30917159.76,6/30/2010,no_in_code,8/3/2010,A,no_hedge_value,TRUE,14840.23669,34,0,34
1278,PF00005193,DSK00004547,OFF00001001,A,7/1/2010,78221000,T,0.00505,USD,1.117797727,78212635.59,7/1/2010,no_in_code,7/12/2010,A,no_hedge_value,TRUE,8364.406862,11,0,11
1279,PF00005194,DSK00004548,OFF00001001,A,7/1/2010,61512000,T,0.00505,USD,1.117797727,61496882.02,7/1/2010,no_in_code,7/20/2010,A,no_hedge_value,TRUE,15117.9835,19,0,19
1280,PF00005195,DSK00004549,OFF00001001,A,5/28/2010,330209000,T,0.00505,USD,1.117797727,330006596,7/1/2010,no_in_code,5/11/2010,A,no_hedge_value,no_status,202404.0455,-51,34,-51
1281,PF00005196,DSK00004550,OFF00001001,A,5/27/2010,346654000,T,0.00505,USD,1.117797727,346504810.4,7/1/2010,no_in_code,4/9/2010,A,no_hedge_value,no_status,149189.5712,-83,35,-83
1282,PF00005200,DSK00004544,OFF00001002,C,7/2/2010,60082000,M,0.00505,CHF,0.496971364,60077794.26,7/2/2010,no_in_code,7/9/2010,E,no_hedge_value,TRUE,4205.74,7,0,7
1283,PF00005201,DSK00004553,OFF00001001,D,6/17/2010,251900000,Z,0.00505,EUR,,250877451,7/2/2010,no_in_code,7/16/2010,E,no_hedge_value,no_status,1022548.997,14,15,14
1284,PF00005203,DSK00004553,OFF00001001,D,6/17/2010,162030000,Z,0.00505,EUR,,161378649.2,7/2/2010,no_in_code,7/16/2010,E,no_hedge_value,no_status,651350.7563,14,15,14
1285,PF00005205,DSK00004553,OFF00001001,D,6/17/2010,22000000,Z,0.00505,EUR,,21911561.34,7/2/2010,no_in_code,7/16/2010,E,no_hedge_value,no_status,88438.66346,14,15,14
1286,PF00005208,DSK00004555,OFF00001002,C,7/2/2010,88484000,M,0.00505,CHF,0.496971364,88477806.12,7/2/2010,no_in_code,7/13/2010,E,no_hedge_value,TRUE,6193.88,11,0,11
1287,PF00005211,DSK00004556,OFF00001001,A,7/6/2010,23100000,T,0.00505,USD,1.117797727,23089417.35,7/5/2010,no_in_code,8/6/2010,A,no_hedge_value,TRUE,10582.64962,32,-1,32
1288,PF00005223,DSK00004559,OFF00001001,A,7/7/2010,13211000,T,0.00505,USD,1.117797727,13208659.13,7/7/2010,no_in_code,7/20/2010,A,no_hedge_value,TRUE,2340.867924,13,0,13
1289,PF00005214,DSK00004556,OFF00001002,B,7/6/2010,22000000,N,0.00505,GBP,1.464818182,21989156.03,7/5/2010,no_in_code,8/6/2010,C,no_hedge_value,TRUE,10843.96736,32,-1,32
1290,PF00005215,DSK00004557,OFF00001001,D,7/5/2010,27500000,Z,0.00505,EUR,,27388801.47,7/6/2010,no_in_code,8/3/2010,E,no_hedge_value,no_status,111198.534,28,1,28
1291,PF00005221,DSK00004558,OFF00001002,C,7/6/2010,165000000,M,0.00505,CHF,0.496971364,164996883.3,7/6/2010,no_in_code,7/9/2010,E,no_hedge_value,TRUE,3116.666666,3,0,3
1292,PF00005225,DSK00004560,OFF00001001,A,7/7/2010,25058000,T,0.00505,USD,1.117797727,25054241.86,7/7/2010,no_in_code,7/19/2010,A,no_hedge_value,TRUE,3758.13628,12,0,12
1293,PF00005227,DSK00004562,OFF00001001,A,7/9/2010,88000000,T,0.00505,USD,1.117797727,87987681.72,7/8/2010,no_in_code,7/20/2010,A,no_hedge_value,TRUE,12318.27544,12,-1,12
1294,PF00005231,DSK00004564,OFF00001002,C,7/8/2010,110000000,M,0.00505,CHF,0.496971364,109959911.1,7/8/2010,no_in_code,8/10/2010,E,no_hedge_value,TRUE,40088.88888,33,0,33
1295,PF00005232,DSK00004564,OFF00001002,C,7/8/2010,143000000,M,0.00505,CHF,0.496971364,142947884.4,7/8/2010,no_in_code,8/10/2010,E,no_hedge_value,TRUE,52115.55556,33,0,33
1296,PF00005230,DSK00004563,OFF00001002,B,7/8/2010,11066000,N,0.00505,GBP,1.464818182,11060551.54,7/8/2010,no_in_code,8/10/2010,C,no_hedge_value,TRUE,5448.457992,33,0,33
1297,PF00005235,DSK00004566,OFF00001002,C,7/8/2010,49500000,M,0.00505,CHF,0.496971364,49456687.5,7/8/2010,no_in_code,9/10/2010,E,no_hedge_value,TRUE,43312.5,64,0,64
1298,PF00005236,DSK00004567,OFF00001002,C,7/8/2010,143000000,M,0.00505,CHF,0.496971364,142994597.8,7/8/2010,no_in_code,7/13/2010,E,no_hedge_value,TRUE,5402.222222,5,0,5
1299,PF00005247,DSK00004573,OFF00001002,B,7/9/2010,33000000,T,0.00505,USD,1.117797727,32982134.68,7/9/2010,no_in_code,8/12/2010,B,no_hedge_value,TRUE,17865.32295,34,0,34
1300,PF00005255,DSK00004572,OFF00001002,C,7/12/2010,43274000,M,0.00505,CHF,0.496971364,43270634.24,7/12/2010,no_in_code,7/21/2010,E,no_hedge_value,TRUE,3365.755556,9,0,9
1301,PF00005258,DSK00004576,OFF00001002,C,7/12/2010,132000000,M,0.00505,CHF,0.496971364,131794226.7,7/12/2010,no_in_code,10/13/2010,E,no_hedge_value,TRUE,205773.3333,93,0,93
1302,PF00005262,DSK00004578,OFF00001001,A,7/13/2010,60500000,T,0.00505,USD,1.117797727,60469798.69,7/12/2010,no_in_code,8/13/2010,A,no_hedge_value,TRUE,30201.30501,32,-1,32
1303,PF00005266,DSK00004580,OFF00001002,C,7/13/2010,33000000,M,0.00505,CHF,0.496971364,32949950,7/13/2010,no_in_code,10/14/2010,E,no_hedge_value,TRUE,50050,93,0,93
1304,PF00005270,DSK00004578,OFF00001002,C,7/13/2010,55000000,M,0.00505,CHF,0.496971364,54981834.72,7/13/2010,no_in_code,8/13/2010,E,no_hedge_value,TRUE,18165.27778,31,0,31
1305,PF00005278,DSK00004583,OFF00001002,B,7/16/2010,66000000,T,0.00505,USD,1.117797727,65967053.12,7/15/2010,no_in_code,8/17/2010,B,no_hedge_value,TRUE,32946.8782,33,-1,33
1306,PF00005281,DSK00004584,OFF00001001,A,7/15/2010,44022000,T,0.00505,USD,1.117797727,44001294.95,7/15/2010,no_in_code,8/16/2010,A,no_hedge_value,TRUE,20705.05379,32,0,32
1307,PF00005284,DSK00004586,OFF00001002,C,7/15/2010,46849000,M,0.00505,CHF,0.496971364,46845993.86,7/15/2010,no_in_code,7/23/2010,E,no_hedge_value,TRUE,3006.144167,8,0,8
1308,PF00005285,DSK00004587,OFF00001002,C,7/15/2010,143000000,M,0.00505,CHF,0.496971364,142996425,7/15/2010,no_in_code,7/19/2010,E,no_hedge_value,TRUE,3575,4,0,4
1309,PF00005286,DSK00004587,OFF00001002,C,7/15/2010,121022000,M,0.00505,CHF,0.496971364,121018974.5,7/15/2010,no_in_code,7/19/2010,E,no_hedge_value,TRUE,3025.55,4,0,4
1310,PF00005288,DSK00004588,OFF00001002,C,7/15/2010,31823000,M,0.00505,CHF,0.496971364,31812038.74,7/15/2010,no_in_code,8/16/2010,E,no_hedge_value,TRUE,10961.25556,32,0,32
1311,PF00005289,DSK00004588,OFF00001001,A,7/15/2010,38500000,T,0.00505,USD,1.117797727,38479456.25,7/15/2010,no_in_code,8/16/2010,A,no_hedge_value,TRUE,20543.75414,32,0,32
1312,PF00005300,DSK00004593,OFF00001001,D,7/5/2010,7700000,Z,0.00505,EUR,,7668864.41,7/16/2010,no_in_code,8/3/2010,E,no_hedge_value,no_status,31135.58951,18,11,18
1313,PF00005310,DSK00004597,OFF00001002,C,7/16/2010,99000000,M,0.00505,CHF,0.496971364,98996370,7/16/2010,no_in_code,7/23/2010,E,no_hedge_value,TRUE,3630,7,0,7
1314,PF00005312,DSK00004598,OFF00001002,C,7/16/2010,132000000,M,0.00505,CHF,0.496971364,131956000,7/16/2010,no_in_code,8/18/2010,E,no_hedge_value,TRUE,44000,33,0,33
1315,PF00005313,DSK00004598,OFF00001002,C,7/16/2010,132000000,M,0.00505,CHF,0.496971364,131956000,7/16/2010,no_in_code,8/18/2010,E,no_hedge_value,TRUE,44000,33,0,33
1316,PF00005317,DSK00004599,OFF00001001,D,7/15/2010,84700000,Z,0.00505,EUR,,84320028.54,7/19/2010,no_in_code,8/16/2010,E,no_hedge_value,no_status,379971.4601,28,4,28
1317,PF00005339,DSK00004608,OFF00001001,D,7/19/2010,82170000,Z,0.00505,EUR,,81814923.23,7/21/2010,no_in_code,8/19/2010,E,no_hedge_value,no_status,355076.7668,29,2,29
1318,PF00005344,DSK00004610,OFF00001001,D,7/12/2010,64900000,Z,0.00505,EUR,,64619004.7,7/22/2010,no_in_code,8/12/2010,E,no_hedge_value,no_status,280995.2993,21,10,21
1319,PF00005326,DSK00004595,OFF00001002,C,7/19/2010,190278000,M,0.00505,CHF,0.496971364,190218802.4,7/19/2010,no_in_code,8/17/2010,E,no_hedge_value,TRUE,59197.6,29,0,29
1320,PF00005327,DSK00004595,OFF00001001,A,7/19/2010,71500000,T,0.00505,USD,1.117797727,71462204.43,7/19/2010,no_in_code,8/17/2010,A,no_hedge_value,TRUE,37795.5659,29,0,29
1321,PF00005336,DSK00004605,OFF00001002,C,7/20/2010,26367000,M,0.00505,CHF,0.496971364,26365256.85,7/20/2010,no_in_code,7/28/2010,E,no_hedge_value,TRUE,1743.151667,8,0,8
1322,PF00005337,DSK00004606,OFF00001002,C,7/20/2010,27500000,M,0.00505,CHF,0.496971364,27460216.67,7/20/2010,no_in_code,10/22/2010,E,no_hedge_value,TRUE,39783.33333,94,0,94
1323,PF00005342,DSK00004609,OFF00001001,D,7/19/2010,82500000,Z,0.00505,EUR,,82143497.22,7/21/2010,no_in_code,8/19/2010,E,no_hedge_value,no_status,356502.7779,29,2,29
1324,PF00005347,DSK00004611,OFF00001001,D,7/8/2010,197340000,Z,0.00505,EUR,,196458145.1,7/22/2010,no_in_code,8/9/2010,E,no_hedge_value,no_status,881854.863,18,14,18
1325,PF00005354,DSK00004613,OFF00001001,D,7/16/2010,179300000,Z,0.00505,EUR,,178498760.6,7/22/2010,no_in_code,8/17/2010,E,no_hedge_value,no_status,801239.3683,26,6,26
1326,PF00005358,DSK00004615,OFF00001002,C,7/22/2010,46838000,M,0.00505,CHF,0.496971364,46834994.56,7/22/2010,no_in_code,7/30/2010,E,no_hedge_value,TRUE,3005.438333,8,0,8
1327,PF00005364,DSK00004617,OFF00001002,C,7/23/2010,16500000,M,0.00505,CHF,0.496971364,16477477.5,7/23/2010,no_in_code,10/25/2010,E,no_hedge_value,TRUE,22522.5,94,0,94
1328,PF00005366,DSK00004620,OFF00001001,A,7/27/2010,115500000,T,0.00505,USD,1.117797727,115487424.7,7/26/2010,no_in_code,8/4/2010,A,no_hedge_value,TRUE,12575.29736,9,-1,9
1329,PF00005369,DSK00004622,OFF00001002,C,7/26/2010,9207000,M,0.00505,CHF,0.496971364,9205434.81,7/26/2010,no_in_code,8/13/2010,E,no_hedge_value,TRUE,1565.19,18,0,18
1330,PF00005374,DSK00004623,OFF00001002,C,7/27/2010,27500000,M,0.00505,CHF,0.496971364,27491291.67,7/27/2010,no_in_code,8/27/2010,E,no_hedge_value,TRUE,8708.333333,31,0,31
1331,PF00005378,DSK00004624,OFF00001001,A,7/28/2010,73524000,T,0.00505,USD,1.117797727,73483828.84,7/28/2010,no_in_code,8/31/2010,A,no_hedge_value,TRUE,40171.15977,34,0,34
1332,PF00005381,DSK00004626,OFF00001002,C,7/29/2010,77000000,M,0.00505,CHF,0.496971364,76995134.03,7/29/2010,no_in_code,8/6/2010,E,no_hedge_value,TRUE,4865.972222,8,0,8
1333,PF00005383,DSK00004628,OFF00001002,C,7/29/2010,105578000,M,0.00505,CHF,0.496971364,105573307.6,7/29/2010,no_in_code,8/4/2010,E,no_hedge_value,TRUE,4692.355556,6,0,6
1334,PF00005384,DSK00004629,OFF00001001,A,8/3/2010,77000000,T,0.00646,USD,0.900688182,76991616.47,8/2/2010,no_in_code,8/11/2010,A,no_hedge_value,TRUE,8383.531571,9,-1,9
1335,PF00005385,DSK00004630,OFF00001001,A,8/3/2010,55000000,T,0.00646,USD,0.900688182,54993034.22,8/2/2010,no_in_code,8/12/2010,A,no_hedge_value,TRUE,6965.784334,10,-1,10
1336,PF00005389,DSK00004633,OFF00001001,D,8/3/2010,7700000,Z,0.00646,EUR,,7667309.951,8/3/2010,no_in_code,9/3/2010,E,no_hedge_value,no_status,32690.04862,31,0,31
1337,PF00005391,DSK00004633,OFF00001001,D,8/3/2010,33000000,Z,0.00646,EUR,,32859899.79,8/3/2010,no_in_code,9/3/2010,E,no_hedge_value,no_status,140100.2084,31,0,31
1338,PF00005394,DSK00004634,OFF00001001,D,8/3/2010,27500000,Z,0.00646,EUR,,27383249.83,8/3/2010,no_in_code,9/3/2010,E,no_hedge_value,no_status,116750.1736,31,0,31
