portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf
PF00002419,DSK00002320,OFF00001001,A,7/17/2008," 9,647,000 ",T,0.04448,USD,3.28271913," 9,609,244 ",7/17/2008,no_in_code,8/21/2008,A,no_hedge_value,no_status,6%," 37,756.32 ",35,0,35,35,6%
PF00002420,DSK00002321,OFF00001001,A,7/23/2008," 57,464,000 ",T,0.04448,USD,3.28271913," 57,337,150 ",7/23/2008,no_in_code,8/11/2008,A,no_hedge_value,no_status,6%," 126,850.48 ",19,0,19,19,6%
PF00002421,DSK00002322,OFF00001001,A,7/24/2008," 266,816,000 ",T,0.04448,USD,3.28271913," 266,572,900 ",7/24/2008,no_in_code,8/1/2008,A,no_hedge_value,no_status,6%," 243,099.68 ",8,0,8,8,6%
PF00002422,DSK00002323,OFF00001001,A,7/24/2008," 165,341,000 ",T,0.04448,USD,3.28271913," 165,148,602 ",7/24/2008,no_in_code,8/6/2008,A,no_hedge_value,no_status,6%," 192,398.12 ",13,0,13,13,6%
PF00002426,DSK00002324,OFF00001001,A,7/28/2008," 19,976,000 ",T,0.04448,USD,3.28271913," 19,897,736 ",7/28/2008,no_in_code,8/29/2008,A,no_hedge_value,no_status,6%," 78,264.43 ",32,0,32,32,6%
PF00002427,DSK00002325,OFF00001001,A,7/29/2008," 248,556,000 ",T,0.04448,USD,3.28271913," 247,612,527 ",7/29/2008,no_in_code,8/29/2008,A,no_hedge_value,no_status,6%," 943,472.51 ",31,0,31,31,6%
PF00002425,DSK00002323,OFF00001002,B,7/24/2008," 38,500,000 ",N,0.04448,GBP,6.274185217," 38,449,279 ",7/24/2008,no_in_code,8/6/2008,C,no_hedge_value,no_status,6%," 50,721.45 ",13,0,13,13,6%
PF00002428,DSK00002326,OFF00001001,A,7/30/2008," 57,629,000 ",T,0.04448,USD,3.28271913," 57,380,471 ",7/30/2008,no_in_code,9/3/2008,A,no_hedge_value,no_status,6%," 248,529.16 ",35,0,35,35,6%
PF00002432,DSK00002330,OFF00001002,B,8/4/2008," 13,222,000 ",N,0.04483,GBP,5.789911905," 13,206,283 ",8/4/2008,no_in_code,8/14/2008,C,no_hedge_value,no_status,7%," 15,717.29 ",10,0,10,10,7%
PF00002433,DSK00002331,OFF00001002,B,8/5/2008," 49,500,000 ",N,0.04483,GBP,5.789911905," 49,279,955 ",8/5/2008,no_in_code,9/5/2008,C,no_hedge_value,no_status,7%," 220,045.12 ",31,0,31,31,7%
PF00002434,DSK00002331,OFF00001001,A,8/5/2008," 220,836,000 ",T,0.04483,USD,3.082235238," 219,997,747 ",8/5/2008,no_in_code,9/5/2008,A,no_hedge_value,no_status,6%," 838,252.53 ",31,0,31,31,6%
PF00002436,DSK00002333,OFF00001001,A,8/5/2008," 162,283,000 ",T,0.04483,USD,3.082235238," 162,157,598 ",8/5/2008,no_in_code,8/13/2008,A,no_hedge_value,no_status,6%," 125,401.88 ",8,0,8,8,6%
PF00002437,DSK00002334,OFF00001001,A,8/6/2008," 194,755,000 ",T,0.04483,USD,3.082235238," 193,973,288 ",8/6/2008,no_in_code,9/8/2008,A,no_hedge_value,no_status,6%," 781,712.35 ",33,0,33,33,6%
PF00002438,DSK00002336,OFF00001001,A,8/7/2008," 64,889,000 ",T,0.04483,USD,3.082235238," 64,765,406 ",8/7/2008,no_in_code,8/26/2008,A,no_hedge_value,no_status,5%," 123,593.98 ",19,0,19,19,5%
PF00002442,DSK00002340,OFF00001002,C,8/11/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,974,654 ",8/11/2008,no_in_code,8/19/2008,E,no_hedge_value,no_status,3%," 25,345.83 ",8,0,8,8,3%
PF00002443,DSK00002341,OFF00001001,A,8/12/2008," 8,723,000 ",T,0.04483,USD,3.082235238," 8,709,718 ",8/12/2008,no_in_code,8/26/2008,A,no_hedge_value,no_status,5%," 13,282.32 ",14,0,14,14,5%
PF00002444,DSK00002342,OFF00001002,B,8/12/2008," 13,200,000 ",N,0.04483,GBP,5.789911905," 13,143,089 ",8/12/2008,no_in_code,9/12/2008,C,no_hedge_value,no_status,7%," 56,911.37 ",31,0,31,31,7%
PF00002445,DSK00002343,OFF00001002,C,8/12/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,993,156 ",8/12/2008,no_in_code,8/13/2008,E,no_hedge_value,no_status,3%," 6,844.44 ",1,0,1,1,3%
PF00002446,DSK00002342,OFF00001001,A,8/12/2008," 64,669,000 ",T,0.04483,USD,3.082235238," 64,428,699 ",8/12/2008,no_in_code,9/12/2008,A,no_hedge_value,no_status,6%," 240,301.15 ",31,0,31,31,6%
PF00002448,DSK00002345,OFF00001001,A,8/12/2008," 51,744,000 ",T,0.04483,USD,3.082235238," 51,731,067 ",8/12/2008,no_in_code,8/14/2008,A,no_hedge_value,no_status,5%," 12,932.77 ",2,0,2,2,5%
PF00002449,DSK00002346,OFF00001002,C,8/12/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,919,038 ",8/12/2008,no_in_code,9/2/2008,E,no_hedge_value,no_status,3%," 80,961.68 ",21,0,21,21,3%
PF00002452,DSK00002348,OFF00001001,A,8/13/2008," 44,165,000 ",T,0.04483,USD,3.082235238," 44,000,712 ",8/13/2008,no_in_code,9/16/2008,A,no_hedge_value,no_status,6%," 164,287.66 ",34,0,34,34,6%
PF00002454,DSK00002350,OFF00001001,A,8/13/2008," 126,082,000 ",T,0.04483,USD,3.082235238," 125,857,833 ",8/13/2008,no_in_code,8/27/2008,A,no_hedge_value,no_status,5%," 224,166.79 ",14,0,14,14,5%
PF00002456,DSK00002353,OFF00001002,C,8/13/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,996,608 ",8/13/2008,no_in_code,8/14/2008,E,no_hedge_value,no_status,3%," 3,391.67 ",1,0,1,1,3%
PF00002458,DSK00002354,OFF00001001,A,8/14/2008," 369,303,000 ",T,0.04483,USD,3.082235238," 367,882,056 ",8/14/2008,no_in_code,9/18/2008,A,no_hedge_value,no_status,6%," 1,420,944.44 ",35,0,35,35,6%
PF00002459,DSK00002355,OFF00001002,B,8/14/2008," 11,000,000 ",N,0.04483,GBP,5.789911905," 10,954,370 ",8/14/2008,no_in_code,9/16/2008,C,no_hedge_value,no_status,7%," 45,630.20 ",33,0,33,33,7%
PF00002460,DSK00002355,OFF00001001,A,8/14/2008," 262,218,000 ",T,0.04483,USD,3.082235238," 261,276,100 ",8/14/2008,no_in_code,9/16/2008,A,no_hedge_value,no_status,6%," 941,900.34 ",33,0,33,33,6%
PF00002473,DSK00002363,OFF00001002,C,8/18/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,996,410 ",8/18/2008,no_in_code,8/19/2008,E,no_hedge_value,no_status,3%," 3,590.28 ",1,0,1,1,3%
PF00002462,DSK00002357,OFF00001002,C,8/14/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,993,125 ",8/14/2008,no_in_code,8/15/2008,E,no_hedge_value,no_status,3%," 6,875.00 ",1,0,1,1,3%
PF00002463,DSK00002357,OFF00001002,C,8/14/2008," 22,115,500 ",M,0.04483,CHF,3.030655238," 22,114,118 ",8/14/2008,no_in_code,8/15/2008,E,no_hedge_value,no_status,3%," 1,382.22 ",1,0,1,1,3%
PF00002464,DSK00002358,OFF00001002,C,8/14/2008," 76,334,500 ",M,0.04483,CHF,3.030655238," 76,329,729 ",8/14/2008,no_in_code,8/15/2008,E,no_hedge_value,no_status,3%," 4,770.91 ",1,0,1,1,3%
PF00002465,DSK00002359,OFF00001002,C,8/14/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,993,125 ",8/14/2008,no_in_code,8/15/2008,E,no_hedge_value,no_status,3%," 6,875.00 ",1,0,1,1,3%
PF00002466,DSK00002359,OFF00001002,C,8/14/2008," 22,115,500 ",M,0.04483,CHF,3.030655238," 22,114,118 ",8/14/2008,no_in_code,8/15/2008,E,no_hedge_value,no_status,3%," 1,382.22 ",1,0,1,1,3%
PF00002471,DSK00002361,OFF00001001,A,8/18/2008," 165,363,000 ",T,0.04483,USD,3.082235238," 165,279,534 ",8/18/2008,no_in_code,8/22/2008,A,no_hedge_value,no_status,5%," 83,466.16 ",4,0,4,4,5%
PF00002472,DSK00002363,OFF00001002,C,8/18/2008," 54,989,000 ",M,0.04483,CHF,3.030655238," 54,985,410 ",8/18/2008,no_in_code,8/19/2008,E,no_hedge_value,no_status,3%," 3,589.56 ",1,0,1,1,3%
PF00002470,DSK00002360,OFF00001002,C,8/15/2008," 96,030,000 ",M,0.04483,CHF,3.030655238," 96,011,034 ",8/15/2008,no_in_code,8/18/2008,E,no_hedge_value,no_status,3%," 18,965.92 ",3,0,3,3,3%
PF00002477,DSK00002365,OFF00001001,A,8/19/2008," 110,429,000 ",T,0.04483,USD,3.082235238," 110,002,739 ",8/19/2008,no_in_code,9/18/2008,A,no_hedge_value,no_status,6%," 426,260.62 ",30,0,30,30,6%
PF00002478,DSK00002366,OFF00001001,A,8/19/2008," 110,418,000 ",T,0.04483,USD,3.082235238," 110,005,936 ",8/19/2008,no_in_code,9/18/2008,A,no_hedge_value,no_status,6%," 412,063.90 ",30,0,30,30,6%
PF00002479,DSK00002367,OFF00001001,A,8/19/2008," 110,066,000 ",T,0.04483,USD,3.082235238," 110,009,895 ",8/19/2008,no_in_code,8/25/2008,A,no_hedge_value,no_status,6%," 56,105.05 ",6,0,6,6,6%
PF00002481,DSK00002369,OFF00001001,A,8/19/2008," 334,730,000 ",T,0.04483,USD,3.082235238," 333,352,144 ",8/19/2008,no_in_code,9/22/2008,A,no_hedge_value,no_status,6%," 1,377,855.53 ",34,0,34,34,6%
PF00002482,DSK00002369,OFF00001001,A,8/19/2008," 147,004,000 ",T,0.04483,USD,3.082235238," 146,398,885 ",8/19/2008,no_in_code,9/22/2008,A,no_hedge_value,no_status,6%," 605,115.39 ",34,0,34,34,6%
PF00002483,DSK00002369,OFF00001002,B,8/19/2008," 33,000,000 ",N,0.04483,GBP,5.789911905," 32,843,360 ",8/19/2008,no_in_code,9/22/2008,C,no_hedge_value,no_status,7%," 156,640.33 ",34,0,34,34,7%
PF00002484,DSK00002369,OFF00001002,B,8/19/2008," 44,000,000 ",N,0.04483,GBP,5.789911905," 43,791,146 ",8/19/2008,no_in_code,9/22/2008,C,no_hedge_value,no_status,7%," 208,853.77 ",34,0,34,34,7%
PF00002491,DSK00002374,OFF00001001,A,8/19/2008," 184,096,000 ",T,0.04483,USD,3.082235238," 183,884,992 ",8/19/2008,no_in_code,8/28/2008,A,no_hedge_value,no_status,6%," 211,008.03 ",9,0,9,9,6%
PF00002486,DSK00002371,OFF00001002,C,8/19/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,819 ",8/19/2008,no_in_code,8/20/2008,E,no_hedge_value,no_status,3%," 7,180.56 ",1,0,1,1,3%
PF00002487,DSK00002372,OFF00001002,C,8/19/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,956,000 ",8/19/2008,no_in_code,8/25/2008,E,no_hedge_value,no_status,3%," 44,000.00 ",6,0,6,6,3%
PF00002490,DSK00002370,OFF00001002,C,8/19/2008," 22,000,000 ",M,0.04483,CHF,3.030655238," 21,940,193 ",8/19/2008,no_in_code,9/25/2008,E,no_hedge_value,no_status,3%," 59,806.86 ",37,0,37,37,3%
PF00002493,DSK00002375,OFF00001002,C,8/20/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,996,410 ",8/20/2008,no_in_code,8/21/2008,E,no_hedge_value,no_status,3%," 3,590.28 ",1,0,1,1,3%
PF00002494,DSK00002375,OFF00001002,C,8/20/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,819 ",8/20/2008,no_in_code,8/21/2008,E,no_hedge_value,no_status,3%," 7,180.56 ",1,0,1,1,3%
PF00002495,DSK00002376,OFF00001002,C,8/20/2008," 49,500,000 ",M,0.04483,CHF,3.030655238," 49,427,671 ",8/20/2008,no_in_code,9/9/2008,E,no_hedge_value,no_status,3%," 72,329.17 ",20,0,20,20,3%
PF00002497,DSK00002378,OFF00001001,A,8/20/2008," 34,254,000 ",T,0.04483,USD,3.082235238," 34,201,216 ",8/20/2008,no_in_code,9/1/2008,A,no_hedge_value,no_status,6%," 52,783.88 ",12,0,12,12,6%
PF00002498,DSK00002379,OFF00001001,A,8/21/2008," 63,668,000 ",T,0.04483,USD,3.082235238," 63,544,882 ",8/21/2008,no_in_code,9/10/2008,A,no_hedge_value,no_status,6%," 123,118.21 ",20,0,20,20,6%
PF00002499,DSK00002380,OFF00001002,C,8/21/2008," 110,022,000 ",M,0.04483,CHF,3.030655238," 110,014,910 ",8/21/2008,no_in_code,8/22/2008,E,no_hedge_value,no_status,3%," 7,090.31 ",1,0,1,1,3%
PF00002500,DSK00002382,OFF00001002,C,8/21/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,819 ",8/21/2008,no_in_code,8/22/2008,E,no_hedge_value,no_status,3%," 7,180.56 ",1,0,1,1,3%
PF00002501,DSK00002382,OFF00001002,C,8/21/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,996,410 ",8/21/2008,no_in_code,8/22/2008,E,no_hedge_value,no_status,3%," 3,590.28 ",1,0,1,1,3%
PF00002502,DSK00002381,OFF00001001,A,8/21/2008," 5,698,000 ",T,0.04483,USD,3.082235238," 5,691,412 ",8/21/2008,no_in_code,9/4/2008,A,no_hedge_value,no_status,6%," 6,587.81 ",14,0,14,14,6%
PF00002503,DSK00002383,OFF00001001,A,8/21/2008," 111,056,000 ",T,0.04483,USD,3.082235238," 110,884,130 ",8/21/2008,no_in_code,9/2/2008,A,no_hedge_value,no_status,6%," 171,870.40 ",12,0,12,12,6%
PF00002504,DSK00002384,OFF00001001,A,8/21/2008," 166,606,000 ",T,0.04483,USD,3.082235238," 166,457,437 ",8/21/2008,no_in_code,8/29/2008,A,no_hedge_value,no_status,6%," 148,563.26 ",8,0,8,8,6%
PF00002505,DSK00002385,OFF00001002,C,8/22/2008," 82,500,000 ",M,0.04483,CHF,3.030655238," 82,304,120 ",8/22/2008,no_in_code,9/23/2008,E,no_hedge_value,no_status,3%," 195,879.77 ",32,0,32,32,3%
PF00002507,DSK00002386,OFF00001002,C,8/22/2008," 27,874,000 ",M,0.04483,CHF,3.030655238," 27,868,541 ",8/22/2008,no_in_code,8/25/2008,E,no_hedge_value,no_status,3%," 5,458.66 ",3,0,3,3,3%
PF00002508,DSK00002387,OFF00001002,C,8/22/2008," 27,500,000 ",M,0.04483,CHF,3.030655238," 27,437,247 ",8/22/2008,no_in_code,9/22/2008,E,no_hedge_value,no_status,3%," 62,753.47 ",31,0,31,31,3%
PF00002509,DSK00002388,OFF00001002,C,8/25/2008," 55,264,000 ",M,0.04483,CHF,3.030655238," 55,260,439 ",8/25/2008,no_in_code,8/26/2008,E,no_hedge_value,no_status,3%," 3,561.46 ",1,0,1,1,3%
PF00002510,DSK00002389,OFF00001002,C,8/25/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,969,200 ",8/25/2008,no_in_code,9/2/2008,E,no_hedge_value,no_status,3%," 30,800.00 ",8,0,8,8,3%
PF00002511,DSK00002391,OFF00001002,C,8/25/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,819 ",8/25/2008,no_in_code,8/26/2008,E,no_hedge_value,no_status,3%," 7,180.56 ",1,0,1,1,3%
PF00002512,DSK00002390,OFF00001001,A,8/25/2008," 73,392,000 ",T,0.04483,USD,3.082235238," 73,306,964 ",8/25/2008,no_in_code,9/3/2008,A,no_hedge_value,no_status,6%," 85,036.08 ",9,0,9,9,6%
PF00002513,DSK00002392,OFF00001002,C,8/25/2008," 15,620,000 ",M,0.04483,CHF,3.030655238," 15,585,239 ",8/25/2008,no_in_code,9/25/2008,E,no_hedge_value,no_status,3%," 34,760.86 ",31,0,31,31,3%
PF00002514,DSK00002393,OFF00001002,C,8/26/2008," 55,275,000 ",M,0.04483,CHF,3.030655238," 55,271,438 ",8/26/2008,no_in_code,8/27/2008,E,no_hedge_value,no_status,3%," 3,562.17 ",1,0,1,1,3%
PF00002515,DSK00002394,OFF00001001,A,8/26/2008," 61,941,000 ",T,0.04483,USD,3.082235238," 61,861,268 ",8/26/2008,no_in_code,9/5/2008,A,no_hedge_value,no_status,6%," 79,732.30 ",10,0,10,10,6%
PF00002517,DSK00002396,OFF00001002,C,8/26/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,819 ",8/26/2008,no_in_code,8/27/2008,E,no_hedge_value,no_status,3%," 7,180.56 ",1,0,1,1,3%
PF00002519,DSK00002398,OFF00001001,A,8/26/2008," 234,894,000 ",T,0.04483,USD,3.082235238," 234,469,090 ",8/26/2008,no_in_code,8/20/2008,A,no_hedge_value,no_status,6%," 424,910.10 ",-6,0,-6,-6,6%
PF00002520,DSK00002399,OFF00001001,A,8/27/2008," 207,757,000 ",T,0.04483,USD,3.082235238," 206,901,806 ",8/27/2008,no_in_code,9/30/2008,A,no_hedge_value,no_status,6%," 855,194.13 ",34,0,34,34,6%
PF00002523,DSK00002402,OFF00001002,C,8/27/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,819 ",8/27/2008,no_in_code,8/28/2008,E,no_hedge_value,no_status,3%," 7,180.56 ",1,0,1,1,3%
PF00002533,DSK00002409,OFF00001001,A,8/29/2008," 112,035,000 ",T,0.04483,USD,3.082235238," 111,876,043 ",8/29/2008,no_in_code,9/9/2008,A,no_hedge_value,no_status,6%," 158,957.21 ",11,0,11,11,6%
PF00002527,DSK00002406,OFF00001002,C,8/28/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,976,167 ",8/28/2008,no_in_code,9/3/2008,E,no_hedge_value,no_status,3%," 23,833.33 ",6,0,6,6,3%
PF00002528,DSK00002407,OFF00001002,C,8/28/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,992,667 ",8/28/2008,no_in_code,8/29/2008,E,no_hedge_value,no_status,3%," 7,333.33 ",1,0,1,1,3%
PF00002529,DSK00002407,OFF00001002,C,8/28/2008," 55,000,000 ",M,0.04483,CHF,3.030655238," 54,996,333 ",8/28/2008,no_in_code,8/29/2008,E,no_hedge_value,no_status,3%," 3,666.67 ",1,0,1,1,3%
PF00002531,DSK00002405,OFF00001001,A,8/28/2008," 110,264,000 ",T,0.04483,USD,3.082235238," 110,107,556 ",8/28/2008,no_in_code,9/8/2008,A,no_hedge_value,no_status,6%," 156,444.49 ",11,0,11,11,6%
PF00002534,DSK00002410,OFF00001001,A,8/29/2008," 34,276,000 ",T,0.04483,USD,3.082235238," 34,262,923 ",8/29/2008,no_in_code,9/4/2008,A,no_hedge_value,no_status,5%," 13,077.02 ",6,0,6,6,5%
PF00002535,DSK00002411,OFF00001002,C,8/29/2008," 12,182,500 ",M,0.04483,CHF,3.030655238," 12,153,803 ",8/29/2008,no_in_code,9/30/2008,E,no_hedge_value,no_status,3%," 28,696.56 ",32,0,32,32,3%
PF00002536,DSK00002412,OFF00001002,C,8/29/2008," 110,000,000 ",M,0.04483,CHF,3.030655238," 109,969,689 ",8/29/2008,no_in_code,9/2/2008,E,no_hedge_value,no_status,3%," 30,311.11 ",4,0,4,4,3%
PF00002537,DSK00002413,OFF00001002,C,8/29/2008," 45,694,000 ",M,0.04483,CHF,3.030655238," 45,681,409 ",8/29/2008,no_in_code,9/2/2008,E,no_hedge_value,no_status,3%," 12,591.24 ",4,0,4,4,3%
PF00002538,DSK00002414,OFF00001001,A,9/1/2008," 58,102,000 ",T,0.04513,USD,3.370853182," 57,884,707 ",9/1/2008,no_in_code,10/2/2008,A,no_hedge_value,no_status,6%," 217,292.76 ",31,0,31,31,6%
PF00002539,DSK00002416,OFF00001001,A,9/2/2008," 9,482,000 ",T,0.04513,USD,3.370853182," 9,472,401 ",9/2/2008,no_in_code,9/12/2008,A,no_hedge_value,no_status,5%," 9,598.70 ",10,0,10,10,5%
PF00002540,DSK00002417,OFF00001002,C,9/2/2008," 100,727,000 ",M,0.04513,CHF,3.186022727," 100,720,425 ",9/2/2008,no_in_code,9/3/2008,E,no_hedge_value,no_status,3%," 6,575.23 ",1,0,1,1,3%
PF00002541,DSK00002418,OFF00001002,C,9/2/2008," 55,000,000 ",M,0.04513,CHF,3.186022727," 54,973,799 ",9/2/2008,no_in_code,9/9/2008,E,no_hedge_value,no_status,3%," 26,201.39 ",7,0,7,7,3%
PF00002545,DSK00002423,OFF00001002,C,9/2/2008," 110,000,000 ",M,0.04513,CHF,3.186022727," 109,883,125 ",9/2/2008,no_in_code,9/17/2008,E,no_hedge_value,no_status,3%," 116,875.00 ",15,0,15,15,3%
PF00002544,DSK00002422,OFF00001002,C,9/2/2008," 9,273,000 ",M,0.04513,CHF,3.186022727," 9,272,395 ",9/2/2008,no_in_code,9/3/2008,E,no_hedge_value,no_status,3%, 605.32 ,1,0,1,1,3%
PF00002546,DSK00002424,OFF00001001,C,9/2/2008," 55,000,000 ",M,0.04513,CHF,3.186022727," 54,881,261 ",9/2/2008,no_in_code,10/1/2008,E,no_hedge_value,no_status,3%," 118,738.89 ",29,0,29,29,3%
PF00002549,DSK00002426,OFF00001002,B,9/3/2008," 49,742,000 ",N,0.04513,GBP,6.142757273," 49,504,163 ",9/3/2008,no_in_code,10/7/2008,C,no_hedge_value,no_status,7%," 237,836.99 ",34,0,34,34,7%
PF00002550,DSK00002427,OFF00001002,C,9/3/2008," 55,000,000 ",M,0.04513,CHF,3.186022727," 54,976,975 ",9/3/2008,no_in_code,9/9/2008,E,no_hedge_value,no_status,3%," 23,025.12 ",6,0,6,6,3%
PF00002552,DSK00002430,OFF00001002,C,9/3/2008," 9,141,000 ",M,0.04513,CHF,3.186022727," 9,140,403 ",9/3/2008,no_in_code,9/4/2008,E,no_hedge_value,no_status,3%, 596.70 ,1,0,1,1,3%
PF00002554,DSK00002432,OFF00001002,C,9/3/2008," 105,193,000 ",M,0.04513,CHF,3.186022727," 105,186,133 ",9/3/2008,no_in_code,9/4/2008,E,no_hedge_value,no_status,3%," 6,866.77 ",1,0,1,1,3%
PF00002555,DSK00002433,OFF00001001,A,9/4/2008," 191,279,000 ",T,0.04513,USD,3.370853182," 190,511,240 ",9/4/2008,no_in_code,10/9/2008,A,no_hedge_value,no_status,6%," 767,760.30 ",35,0,35,35,6%
PF00002556,DSK00002434,OFF00001002,C,9/4/2008," 82,500,000 ",M,0.04513,CHF,3.186022727," 82,465,394 ",9/4/2008,no_in_code,9/10/2008,E,no_hedge_value,no_status,3%," 34,606.41 ",6,0,6,6,3%
PF00002557,DSK00002435,OFF00001002,C,9/4/2008," 93,203,000 ",M,0.04513,CHF,3.186022727," 93,115,876 ",9/4/2008,no_in_code,9/18/2008,E,no_hedge_value,no_status,3%," 87,124.30 ",14,0,14,14,3%
PF00002558,DSK00002435,OFF00001002,C,9/4/2008," 42,097,000 ",M,0.04513,CHF,3.186022727," 42,057,649 ",9/4/2008,no_in_code,9/18/2008,E,no_hedge_value,no_status,3%," 39,351.27 ",14,0,14,14,3%
PF00002559,DSK00002436,OFF00001002,C,9/4/2008," 165,000,000 ",M,0.04513,CHF,3.186022727," 164,766,832 ",9/4/2008,no_in_code,9/24/2008,E,no_hedge_value,no_status,3%," 233,167.92 ",20,0,20,20,3%
PF00002561,DSK00002439,OFF00001002,C,9/5/2008," 110,000,000 ",M,0.04513,CHF,3.186022727," 109,978,458 ",9/5/2008,no_in_code,9/8/2008,E,no_hedge_value,no_status,3%," 21,541.67 ",3,0,3,3,3%
PF00002562,DSK00002440,OFF00001002,C,9/5/2008," 140,195,000 ",M,0.04513,CHF,3.186022727," 140,167,545 ",9/5/2008,no_in_code,9/8/2008,E,no_hedge_value,no_status,3%," 27,454.85 ",3,0,3,3,3%
PF00002566,DSK00002443,OFF00001001,A,9/8/2008," 53,570,000 ",T,0.04513,USD,3.370853182," 53,467,521 ",9/8/2008,no_in_code,9/25/2008,A,no_hedge_value,no_status,6%," 102,479.41 ",17,0,17,17,6%
PF00002568,DSK00002444,OFF00001002,C,9/8/2008," 55,000,000 ",M,0.04513,CHF,3.186022727," 54,883,470 ",9/8/2008,no_in_code,10/3/2008,E,no_hedge_value,no_status,3%," 116,530.36 ",25,0,25,25,3%
PF00002569,DSK00002445,OFF00001002,C,9/8/2008," 110,000,000 ",M,0.04513,CHF,3.186022727," 109,744,250 ",9/8/2008,no_in_code,10/6/2008,E,no_hedge_value,no_status,3%," 255,750.00 ",28,0,28,28,3%
PF00002570,DSK00002446,OFF00001001,A,9/8/2008," 137,236,000 ",T,0.04513,USD,3.370853182," 136,702,859 ",9/8/2008,no_in_code,10/10/2008,A,no_hedge_value,no_status,6%," 533,141.15 ",32,0,32,32,6%
PF00002573,DSK00002448,OFF00001002,C,9/8/2008," 140,206,000 ",M,0.04513,CHF,3.186022727," 140,196,848 ",9/8/2008,no_in_code,9/9/2008,E,no_hedge_value,no_status,3%," 9,152.34 ",1,0,1,1,3%
PF00002574,DSK00002449,OFF00001002,C,9/8/2008," 55,000,000 ",M,0.04513,CHF,3.186022727," 54,996,440 ",9/8/2008,no_in_code,9/9/2008,E,no_hedge_value,no_status,3%," 3,559.72 ",1,0,1,1,3%
PF00002575,DSK00002450,OFF00001001,A,9/8/2008," 16,588,000 ",T,0.04513,USD,3.370853182," 16,558,379 ",9/8/2008,no_in_code,9/22/2008,A,no_hedge_value,no_status,6%," 29,621.10 ",14,0,14,14,6%
PF00002576,DSK00002451,OFF00001001,A,9/9/2008," 186,406,000 ",T,0.04513,USD,3.370853182," 185,633,764 ",9/9/2008,no_in_code,10/13/2008,A,no_hedge_value,no_status,6%," 772,236.46 ",34,0,34,34,6%
PF00002577,DSK00002451,OFF00001002,B,9/9/2008," 88,000,000 ",N,0.04513,GBP,6.142757273," 87,577,707 ",9/9/2008,no_in_code,10/13/2008,C,no_hedge_value,no_status,7%," 422,292.51 ",34,0,34,34,7%
PF00002578,DSK00002451,OFF00001002,B,9/9/2008," 55,000,000 ",N,0.04513,GBP,6.142757273," 54,736,067 ",9/9/2008,no_in_code,10/13/2008,C,no_hedge_value,no_status,7%," 263,932.82 ",34,0,34,34,7%
PF00002579,DSK00002452,OFF00001001,A,9/9/2008," 55,000,000 ",T,0.04513,USD,3.370853182," 54,993,172 ",9/9/2008,no_in_code,9/10/2008,A,no_hedge_value,no_status,5%," 6,828.32 ",1,0,1,1,5%
PF00002586,DSK00002461,OFF00001001,A,9/9/2008," 67,705,000 ",T,0.04513,USD,3.370853182," 67,503,166 ",9/9/2008,no_in_code,10/2/2008,A,no_hedge_value,no_status,6%," 201,834.46 ",23,0,23,23,6%
PF00002581,DSK00002454,OFF00001002,C,9/9/2008," 137,500,000 ",M,0.04513,CHF,3.186022727," 137,491,024 ",9/9/2008,no_in_code,9/10/2008,E,no_hedge_value,no_status,3%," 8,975.69 ",1,0,1,1,3%
PF00002584,DSK00002459,OFF00001001,A,9/9/2008," 77,000,000 ",T,0.04513,USD,3.370853182," 76,700,867 ",9/9/2008,no_in_code,10/9/2008,A,no_hedge_value,no_status,6%," 299,133.38 ",30,0,30,30,6%
PF00002585,DSK00002460,OFF00001001,A,9/9/2008," 22,000,000 ",T,0.04513,USD,3.370853182," 21,940,869 ",9/9/2008,no_in_code,9/30/2008,A,no_hedge_value,no_status,6%," 59,130.64 ",21,0,21,21,6%
PF00002587,DSK00002462,OFF00001002,C,9/9/2008," 55,000,000 ",M,0.04513,CHF,3.186022727," 54,996,440 ",9/9/2008,no_in_code,9/10/2008,E,no_hedge_value,no_status,3%," 3,559.72 ",1,0,1,1,3%
