start_date,creation_date,sell_date,create-sell,start-create,start-sell
8/13/2009,8/13/2009,9/17/2009,35,0,35
8/13/2009,8/13/2009,8/21/2009,8,0,8
8/14/2009,8/14/2009,10/14/2009,61,0,61
8/14/2009,8/14/2009,9/14/2009,31,0,31
8/14/2009,8/14/2009,9/17/2009,34,0,34
8/14/2009,8/14/2009,8/17/2009,3,0,3
8/17/2009,8/17/2009,8/24/2009,7,0,7
8/17/2009,8/17/2009,9/16/2009,30,0,30
8/17/2009,8/17/2009,9/16/2009,30,0,30
8/17/2009,8/17/2009,9/1/2009,15,0,15
8/17/2009,8/17/2009,9/15/2009,29,0,29
8/17/2009,8/17/2009,8/18/2009,1,0,1
8/17/2009,8/17/2009,9/18/2009,32,0,32
8/19/2009,8/19/2009,9/21/2009,33,0,33
8/19/2009,8/19/2009,8/20/2009,1,0,1
8/19/2009,8/19/2009,9/22/2009,34,0,34
8/20/2009,8/20/2009,8/28/2009,8,0,8
8/20/2009,8/20/2009,8/28/2009,8,0,8
8/21/2009,8/21/2009,9/10/2009,20,0,20
8/21/2009,8/21/2009,9/24/2009,34,0,34
8/25/2009,8/25/2009,10/26/2009,62,0,62
8/25/2009,8/25/2009,10/26/2009,62,0,62
8/26/2009,8/26/2009,9/29/2009,34,0,34
8/26/2009,8/26/2009,9/30/2009,35,0,35
8/26/2009,8/26/2009,9/30/2009,35,0,35
8/26/2009,8/26/2009,10/26/2009,61,0,61
8/27/2009,8/27/2009,8/28/2009,1,0,1
8/27/2009,8/27/2009,9/23/2009,27,0,27
8/27/2009,8/27/2009,10/2/2009,36,0,36
8/31/2009,8/31/2009,9/1/2009,1,0,1
9/1/2009,9/1/2009,11/3/2009,63,0,63
9/1/2009,9/1/2009,10/5/2009,34,0,34
9/1/2009,9/1/2009,9/2/2009,1,0,1
9/2/2009,9/2/2009,9/3/2009,1,0,1
9/2/2009,9/2/2009,9/11/2009,9,0,9
9/3/2009,9/3/2009,9/11/2009,8,0,8
9/3/2009,9/3/2009,10/7/2009,34,0,34
9/3/2009,9/3/2009,10/5/2009,32,0,32
9/3/2009,9/3/2009,9/11/2009,8,0,8
9/7/2009,9/7/2009,9/8/2009,1,0,1
9/7/2009,9/7/2009,10/5/2009,28,0,28
9/8/2009,9/8/2009,9/23/2009,15,0,15
9/8/2009,9/8/2009,10/26/2009,48,0,48
9/8/2009,9/8/2009,11/16/2009,69,0,69
9/8/2009,9/8/2009,10/12/2009,34,0,34
9/9/2009,9/9/2009,11/6/2009,58,0,58
9/9/2009,9/9/2009,12/7/2009,89,0,89
9/9/2009,9/9/2009,10/5/2009,26,0,26
9/9/2009,9/9/2009,9/10/2009,1,0,1
9/9/2009,9/9/2009,9/18/2009,9,0,9
9/11/2009,9/11/2009,9/14/2009,3,0,3
9/11/2009,9/11/2009,10/14/2009,33,0,33
9/14/2009,9/14/2009,11/6/2009,53,0,53
9/14/2009,9/14/2009,11/13/2009,60,0,60
9/14/2009,9/14/2009,10/12/2009,28,0,28
9/14/2009,9/14/2009,10/19/2009,35,0,35
9/14/2009,9/14/2009,9/15/2009,1,0,1
9/15/2009,9/15/2009,10/14/2009,29,0,29
9/15/2009,9/15/2009,9/16/2009,1,0,1
9/15/2009,9/15/2009,10/16/2009,31,0,31
9/17/2009,9/17/2009,11/17/2009,61,0,61
9/17/2009,9/17/2009,9/18/2009,1,0,1
9/17/2009,9/17/2009,9/28/2009,11,0,11
9/18/2009,9/18/2009,9/25/2009,7,0,7
9/18/2009,9/18/2009,10/19/2009,31,0,31
9/18/2009,9/18/2009,9/21/2009,3,0,3
9/21/2009,9/21/2009,12/16/2009,86,0,86
9/21/2009,9/21/2009,9/28/2009,7,0,7
9/21/2009,9/21/2009,9/22/2009,1,0,1
9/22/2009,9/22/2009,11/16/2009,55,0,55
9/22/2009,9/22/2009,10/15/2009,23,0,23
9/23/2009,9/23/2009,10/26/2009,33,0,33
9/23/2009,9/23/2009,10/26/2009,33,0,33
9/23/2009,9/23/2009,9/24/2009,1,0,1
9/24/2009,9/24/2009,10/5/2009,11,0,11
9/24/2009,9/24/2009,10/14/2009,20,0,20
9/24/2009,9/24/2009,10/26/2009,32,0,32
9/24/2009,9/24/2009,11/20/2009,57,0,57
9/24/2009,9/24/2009,9/25/2009,1,0,1
9/25/2009,9/25/2009,9/28/2009,3,0,3
9/25/2009,9/25/2009,10/30/2009,35,0,35
9/25/2009,9/25/2009,10/2/2009,7,0,7
9/28/2009,9/28/2009,10/5/2009,7,0,7
9/28/2009,9/28/2009,9/29/2009,1,0,1
9/28/2009,9/28/2009,10/30/2009,32,0,32
9/28/2009,9/28/2009,10/9/2009,11,0,11
9/28/2009,9/28/2009,10/9/2009,11,0,11
9/29/2009,9/29/2009,9/30/2009,1,0,1
9/30/2009,9/30/2009,10/1/2009,1,0,1
9/30/2009,9/30/2009,10/13/2009,13,0,13
9/30/2009,9/30/2009,11/3/2009,34,0,34
10/1/2009,10/1/2009,11/9/2009,39,0,39
10/1/2009,10/1/2009,10/15/2009,14,0,14
10/1/2009,10/1/2009,10/2/2009,1,0,1
10/1/2009,10/1/2009,10/13/2009,12,0,12
10/1/2009,10/1/2009,10/9/2009,8,0,8
10/1/2009,10/1/2009,10/9/2009,8,0,8
10/1/2009,10/1/2009,11/6/2009,36,0,36
10/2/2009,10/2/2009,11/6/2009,35,0,35
10/2/2009,10/2/2009,11/5/2009,34,0,34
10/2/2009,10/2/2009,11/3/2009,32,0,32
10/5/2009,10/5/2009,11/6/2009,32,0,32
10/5/2009,10/5/2009,11/6/2009,32,0,32
10/5/2009,10/5/2009,10/6/2009,1,0,1
10/6/2009,10/6/2009,11/10/2009,35,0,35
10/6/2009,10/6/2009,10/7/2009,1,0,1
10/7/2009,10/7/2009,10/8/2009,1,0,1
10/7/2009,10/7/2009,10/20/2009,13,0,13
10/7/2009,10/7/2009,10/20/2009,13,0,13
10/7/2009,10/7/2009,10/20/2009,13,0,13
10/7/2009,10/7/2009,10/20/2009,13,0,13
10/8/2009,10/8/2009,11/9/2009,32,0,32
10/8/2009,10/8/2009,11/12/2009,35,0,35
10/13/2009,10/13/2009,1/25/2010,104,0,104
10/8/2009,10/8/2009,10/16/2009,8,0,8
10/9/2009,10/9/2009,1/12/2010,95,0,95
10/9/2009,10/9/2009,10/12/2009,3,0,3
10/9/2009,10/9/2009,11/10/2009,32,0,32
10/12/2009,10/12/2009,11/12/2009,31,0,31
10/12/2009,10/12/2009,10/13/2009,1,0,1
10/13/2009,10/13/2009,1/13/2010,92,0,92
10/13/2009,10/13/2009,10/19/2009,6,0,6
10/13/2009,10/13/2009,10/19/2009,6,0,6
10/13/2009,10/13/2009,10/14/2009,1,0,1
10/14/2009,10/14/2009,1/12/2010,90,0,90
10/14/2009,10/14/2009,1/12/2010,90,0,90
10/14/2009,10/14/2009,1/12/2010,90,0,90
10/14/2009,10/14/2009,11/16/2009,33,0,33
10/14/2009,10/14/2009,11/16/2009,33,0,33
10/14/2009,10/14/2009,11/17/2009,34,0,34
10/14/2009,10/14/2009,10/15/2009,1,0,1
10/15/2009,10/15/2009,11/17/2009,33,0,33
10/15/2009,10/15/2009,11/17/2009,33,0,33
10/15/2009,10/15/2009,11/17/2009,33,0,33
10/15/2009,10/15/2009,11/16/2009,32,0,32
10/16/2009,10/16/2009,11/6/2009,21,0,21
10/16/2009,10/16/2009,11/18/2009,33,0,33
10/16/2009,10/16/2009,10/23/2009,7,0,7
10/16/2009,10/16/2009,10/23/2009,7,0,7
10/16/2009,10/16/2009,10/23/2009,7,0,7
10/16/2009,10/16/2009,10/28/2009,12,0,12
10/16/2009,10/16/2009,10/19/2009,3,0,3
10/19/2009,10/19/2009,10/26/2009,7,0,7
10/19/2009,10/19/2009,10/26/2009,7,0,7
10/19/2009,10/19/2009,11/17/2009,29,0,29
10/19/2009,10/19/2009,1/11/2010,84,0,84
10/19/2009,10/19/2009,10/20/2009,1,0,1
10/19/2009,10/19/2009,11/17/2009,29,0,29
10/20/2009,10/20/2009,10/28/2009,8,0,8
10/20/2009,10/20/2009,10/28/2009,8,0,8
10/20/2009,10/20/2009,10/21/2009,1,0,1
10/21/2009,10/21/2009,10/22/2009,1,0,1
10/22/2009,10/22/2009,10/23/2009,1,0,1
10/23/2009,10/23/2009,10/30/2009,7,0,7
10/23/2009,10/23/2009,10/26/2009,3,0,3
10/23/2009,10/23/2009,11/3/2009,11,0,11
10/26/2009,10/26/2009,1/25/2010,91,0,91
10/26/2009,10/26/2009,1/25/2010,91,0,91
10/26/2009,10/26/2009,1/25/2010,91,0,91
10/26/2009,10/26/2009,1/13/2010,79,0,79
10/26/2009,10/26/2009,11/9/2009,14,0,14
10/26/2009,10/26/2009,11/20/2009,25,0,25
10/26/2009,10/26/2009,11/23/2009,28,0,28
10/27/2009,10/27/2009,10/28/2009,1,0,1
10/27/2009,10/27/2009,11/5/2009,9,0,9
10/27/2009,10/27/2009,11/5/2009,9,0,9
10/27/2009,10/27/2009,11/5/2009,9,0,9
10/28/2009,10/28/2009,10/29/2009,1,0,1
10/28/2009,10/28/2009,11/27/2009,30,0,30
10/28/2009,10/28/2009,11/30/2009,33,0,33
10/29/2009,10/29/2009,10/30/2009,1,0,1
10/30/2009,10/30/2009,11/2/2009,3,0,3
10/30/2009,10/30/2009,11/6/2009,7,0,7
10/30/2009,10/30/2009,11/6/2009,7,0,7
10/30/2009,10/30/2009,11/10/2009,11,0,11
11/3/2009,11/3/2009,12/7/2009,34,0,34
11/3/2009,11/3/2009,11/10/2009,7,0,7
11/3/2009,11/3/2009,12/9/2009,36,0,36
11/3/2009,11/3/2009,1/7/2010,65,0,65
11/3/2009,11/3/2009,11/4/2009,1,0,1
11/3/2009,11/3/2009,11/13/2009,10,0,10
11/4/2009,11/4/2009,11/5/2009,1,0,1
11/4/2009,11/4/2009,12/7/2009,33,0,33
11/4/2009,11/4/2009,12/7/2009,33,0,33
11/5/2009,11/5/2009,11/13/2009,8,0,8
11/5/2009,11/5/2009,11/13/2009,8,0,8
11/5/2009,11/5/2009,11/13/2009,8,0,8
11/5/2009,11/5/2009,12/7/2009,32,0,32
11/5/2009,11/5/2009,11/16/2009,11,0,11
11/5/2009,11/5/2009,11/6/2009,1,0,1
11/5/2009,11/5/2009,11/6/2009,1,0,1
11/5/2009,11/5/2009,11/6/2009,1,0,1
11/5/2009,11/5/2009,11/6/2009,1,0,1
11/6/2009,11/6/2009,11/18/2009,12,0,12
11/6/2009,11/6/2009,12/7/2009,31,0,31
11/6/2009,11/6/2009,1/8/2010,63,0,63
11/6/2009,11/6/2009,12/9/2009,33,0,33
11/6/2009,11/6/2009,11/16/2009,10,0,10
11/6/2009,11/6/2009,11/16/2009,10,0,10
11/6/2009,11/6/2009,11/9/2009,3,0,3
11/6/2009,11/6/2009,11/16/2009,10,0,10
11/6/2009,11/6/2009,12/10/2009,34,0,34
11/9/2009,11/9/2009,12/9/2009,30,0,30
11/9/2009,11/9/2009,12/9/2009,30,0,30
11/10/2009,11/10/2009,11/16/2009,6,0,6
11/10/2009,11/10/2009,1/8/2010,59,0,59
11/10/2009,11/10/2009,11/16/2009,6,0,6
11/10/2009,11/10/2009,11/19/2009,9,0,9
11/10/2009,11/10/2009,12/10/2009,30,0,30
11/10/2009,11/10/2009,12/14/2009,34,0,34
11/12/2009,11/12/2009,11/13/2009,1,0,1
11/12/2009,11/12/2009,12/16/2009,34,0,34
11/12/2009,11/12/2009,12/14/2009,32,0,32
11/12/2009,11/12/2009,12/14/2009,32,0,32
11/12/2009,11/12/2009,11/23/2009,11,0,11
11/13/2009,11/13/2009,11/16/2009,3,0,3
11/13/2009,11/13/2009,12/17/2009,34,0,34
11/16/2009,11/16/2009,1/15/2010,60,0,60
11/16/2009,11/16/2009,12/14/2009,28,0,28
11/16/2009,11/16/2009,12/14/2009,28,0,28
11/16/2009,11/16/2009,12/18/2009,32,0,32
11/16/2009,11/16/2009,12/18/2009,32,0,32
11/16/2009,11/16/2009,11/30/2009,14,0,14
11/16/2009,11/16/2009,11/17/2009,1,0,1
11/16/2009,11/16/2009,12/17/2009,31,0,31
11/16/2009,11/16/2009,12/17/2009,31,0,31
11/16/2009,11/16/2009,12/15/2009,29,0,29
11/16/2009,11/16/2009,1/15/2010,60,0,60
11/16/2009,11/16/2009,12/16/2009,30,0,30
11/17/2009,11/17/2009,11/18/2009,1,0,1
11/18/2009,11/18/2009,12/16/2009,28,0,28
11/18/2009,11/18/2009,12/16/2009,28,0,28
11/19/2009,11/19/2009,11/25/2009,6,0,6
11/19/2009,11/19/2009,11/30/2009,11,0,11
11/20/2009,11/20/2009,1/25/2010,66,0,66
11/20/2009,11/20/2009,12/22/2009,32,0,32
11/20/2009,11/20/2009,11/30/2009,10,0,10
11/20/2009,11/20/2009,11/30/2009,10,0,10
11/23/2009,11/23/2009,11/30/2009,7,0,7
11/23/2009,11/23/2009,11/30/2009,7,0,7
11/23/2009,11/23/2009,12/21/2009,28,0,28
11/23/2009,11/23/2009,11/24/2009,1,0,1
11/24/2009,11/24/2009,11/25/2009,1,0,1
11/25/2009,11/25/2009,12/3/2009,8,0,8
11/26/2009,11/26/2009,11/27/2009,1,0,1
11/27/2009,11/27/2009,11/30/2009,3,0,3
11/30/2009,11/30/2009,12/31/2009,31,0,31
11/30/2009,11/30/2009,12/7/2009,7,0,7
11/30/2009,11/30/2009,12/4/2009,4,0,4
11/30/2009,11/30/2009,12/4/2009,4,0,4
11/30/2009,11/30/2009,12/4/2009,4,0,4
11/30/2009,11/30/2009,12/14/2009,14,0,14
11/30/2009,11/30/2009,12/7/2009,7,0,7
11/30/2009,11/30/2009,12/7/2009,7,0,7
11/30/2009,11/30/2009,12/1/2009,1,0,1
11/30/2009,11/30/2009,12/30/2009,30,0,30
12/1/2009,12/1/2009,12/2/2009,1,0,1
12/3/2009,12/3/2009,12/14/2009,11,0,11
12/3/2009,12/3/2009,12/14/2009,11,0,11
12/3/2009,12/3/2009,12/4/2009,1,0,1
12/3/2009,12/3/2009,1/8/2010,36,0,36
12/3/2009,12/3/2009,1/8/2010,36,0,36
12/3/2009,12/3/2009,2/22/2010,81,0,81
12/3/2009,12/3/2009,2/22/2010,81,0,81
12/3/2009,12/3/2009,1/20/2010,48,0,48
12/4/2009,12/4/2009,1/8/2010,35,0,35
12/4/2009,12/4/2009,1/8/2010,35,0,35
12/7/2009,12/7/2009,1/7/2010,31,0,31
12/7/2009,12/7/2009,12/14/2009,7,0,7
12/7/2009,12/7/2009,1/13/2010,37,0,37
12/7/2009,12/7/2009,12/8/2009,1,0,1
12/8/2009,12/8/2009,12/9/2009,1,0,1
12/8/2009,12/8/2009,1/13/2010,36,0,36
12/9/2009,12/9/2009,1/12/2010,34,0,34
12/9/2009,12/9/2009,1/12/2010,34,0,34
12/10/2009,12/10/2009,1/14/2010,35,0,35
12/10/2009,12/10/2009,12/18/2009,8,0,8
12/10/2009,12/10/2009,12/18/2009,8,0,8
12/11/2009,12/11/2009,12/14/2009,3,0,3
12/14/2009,12/14/2009,1/15/2010,32,0,32
12/14/2009,12/14/2009,12/21/2009,7,0,7
12/14/2009,12/14/2009,1/15/2010,32,0,32
12/14/2009,12/14/2009,12/21/2009,7,0,7
12/14/2009,12/14/2009,12/21/2009,7,0,7
12/14/2009,12/14/2009,1/13/2010,30,0,30
12/14/2009,12/14/2009,1/13/2010,30,0,30
12/14/2009,12/14/2009,1/13/2010,30,0,30
12/14/2009,12/14/2009,12/29/2009,15,0,15
12/15/2009,12/15/2009,12/22/2009,7,0,7
12/15/2009,12/15/2009,1/18/2010,34,0,34
12/15/2009,12/15/2009,1/18/2010,34,0,34
12/16/2009,12/16/2009,1/15/2010,30,0,30
12/17/2009,12/17/2009,1/19/2010,33,0,33
12/17/2009,12/17/2009,1/19/2010,33,0,33
12/17/2009,12/17/2009,12/18/2009,1,0,1
12/17/2009,12/17/2009,12/29/2009,12,0,12
12/18/2009,12/18/2009,1/15/2010,28,0,28
12/18/2009,12/18/2009,1/15/2010,28,0,28
12/18/2009,12/18/2009,12/29/2009,11,0,11
12/18/2009,12/18/2009,12/29/2009,11,0,11
12/18/2009,12/18/2009,1/8/2010,21,0,21
12/18/2009,12/18/2009,12/21/2009,3,0,3
12/21/2009,12/21/2009,12/29/2009,8,0,8
12/21/2009,12/21/2009,12/29/2009,8,0,8
12/21/2009,12/21/2009,12/29/2009,8,0,8
12/21/2009,12/21/2009,1/20/2010,30,0,30
12/21/2009,12/21/2009,12/22/2009,1,0,1
12/22/2009,12/22/2009,1/25/2010,34,0,34
12/22/2009,12/22/2009,1/25/2010,34,0,34
12/22/2009,12/22/2009,1/15/2010,24,0,24
12/22/2009,12/22/2009,12/23/2009,1,0,1
12/23/2009,12/23/2009,12/30/2009,7,0,7
12/24/2009,12/24/2009,12/28/2009,4,0,4
12/28/2009,12/28/2009,12/30/2009,2,0,2
12/28/2009,12/28/2009,12/29/2009,1,0,1
12/28/2009,12/28/2009,12/30/2009,2,0,2
12/28/2009,12/28/2009,1/29/2010,32,0,32
12/29/2009,12/29/2009,1/5/2010,7,0,7
12/29/2009,12/29/2009,1/5/2010,7,0,7
12/29/2009,12/29/2009,1/5/2010,7,0,7
12/29/2009,12/29/2009,1/7/2010,9,0,9
12/29/2009,12/29/2009,1/7/2010,9,0,9
12/29/2009,12/29/2009,1/14/2010,16,0,16
12/29/2009,12/29/2009,12/30/2009,1,0,1
12/29/2009,12/29/2009,1/29/2010,31,0,31
12/29/2009,12/29/2009,1/7/2010,9,0,9
12/30/2009,12/30/2009,12/31/2009,1,0,1
12/31/2009,12/31/2009,2/8/2010,39,0,39
12/31/2009,12/31/2009,1/4/2010,4,0,4
1/4/2010,1/4/2010,4/8/2010,94,0,94
1/4/2010,1/4/2010,2/3/2010,30,0,30
1/4/2010,1/4/2010,3/5/2010,60,0,60
1/4/2010,1/4/2010,1/5/2010,1,0,1
1/5/2010,1/5/2010,1/8/2010,3,0,3
1/5/2010,1/5/2010,1/8/2010,3,0,3
1/5/2010,1/5/2010,1/6/2010,1,0,1
1/5/2010,1/5/2010,1/13/2010,8,0,8
1/5/2010,1/5/2010,1/13/2010,8,0,8
1/6/2010,1/6/2010,1/7/2010,1,0,1
1/6/2010,1/6/2010,2/5/2010,30,0,30
1/6/2010,1/6/2010,2/5/2010,30,0,30
1/6/2010,1/6/2010,2/5/2010,30,0,30
1/6/2010,1/6/2010,1/13/2010,7,0,7
1/6/2010,1/6/2010,1/13/2010,7,0,7
1/6/2010,1/6/2010,4/8/2010,92,0,92
1/6/2010,1/6/2010,2/8/2010,33,0,33
1/6/2010,1/6/2010,2/5/2010,30,0,30
1/7/2010,1/7/2010,1/8/2010,1,0,1
1/8/2010,1/8/2010,4/8/2010,90,0,90
1/8/2010,1/8/2010,4/12/2010,94,0,94
1/8/2010,1/8/2010,1/15/2010,7,0,7
1/8/2010,1/8/2010,1/15/2010,7,0,7
1/8/2010,1/8/2010,1/15/2010,7,0,7
1/8/2010,1/8/2010,1/11/2010,3,0,3
1/11/2010,1/11/2010,2/10/2010,30,0,30
1/11/2010,1/11/2010,2/8/2010,28,0,28
1/12/2010,1/12/2010,4/12/2010,90,0,90
1/12/2010,1/12/2010,2/8/2010,27,0,27
1/12/2010,1/12/2010,4/13/2010,91,0,91
1/12/2010,1/12/2010,1/25/2010,13,0,13
1/12/2010,1/12/2010,2/12/2010,31,0,31
1/12/2010,1/12/2010,1/13/2010,1,0,1
1/13/2010,1/13/2010,4/13/2010,90,0,90
1/13/2010,1/13/2010,4/13/2010,90,0,90
1/13/2010,1/13/2010,4/13/2010,90,0,90
1/13/2010,1/13/2010,2/12/2010,30,0,30
1/13/2010,1/13/2010,2/9/2010,27,0,27
1/13/2010,1/13/2010,1/20/2010,7,0,7
1/13/2010,1/13/2010,1/20/2010,7,0,7
1/13/2010,1/13/2010,1/14/2010,1,0,1
1/13/2010,1/13/2010,2/16/2010,34,0,34
1/13/2010,1/13/2010,2/17/2010,35,0,35
1/14/2010,1/14/2010,2/15/2010,32,0,32
1/14/2010,1/14/2010,2/17/2010,34,0,34
1/15/2010,1/15/2010,2/12/2010,28,0,28
1/15/2010,1/15/2010,2/12/2010,28,0,28
1/15/2010,1/15/2010,1/22/2010,7,0,7
1/15/2010,1/15/2010,1/22/2010,7,0,7
1/15/2010,1/15/2010,4/15/2010,90,0,90
1/15/2010,1/15/2010,2/5/2010,21,0,21
1/15/2010,1/15/2010,3/12/2010,56,0,56
1/18/2010,1/18/2010,1/19/2010,1,0,1
1/19/2010,1/19/2010,3/17/2010,57,0,57
1/19/2010,1/19/2010,2/17/2010,29,0,29
1/19/2010,1/19/2010,2/17/2010,29,0,29
1/20/2010,1/20/2010,2/17/2010,28,0,28
1/20/2010,1/20/2010,1/27/2010,7,0,7
1/20/2010,1/20/2010,1/21/2010,1,0,1
1/20/2010,1/20/2010,2/22/2010,33,0,33
1/21/2010,1/21/2010,1/29/2010,8,0,8
1/21/2010,1/21/2010,1/22/2010,1,0,1
1/22/2010,1/22/2010,1/25/2010,3,0,3
1/22/2010,1/22/2010,1/29/2010,7,0,7
1/22/2010,1/22/2010,1/29/2010,7,0,7
1/25/2010,1/25/2010,4/23/2010,88,0,88
1/25/2010,1/25/2010,4/23/2010,88,0,88
1/25/2010,1/25/2010,4/23/2010,88,0,88
1/25/2010,1/25/2010,3/24/2010,58,0,58
1/25/2010,1/25/2010,2/22/2010,28,0,28
1/26/2010,1/26/2010,1/27/2010,1,0,1
1/27/2010,1/27/2010,2/26/2010,30,0,30
1/27/2010,1/27/2010,2/3/2010,7,0,7
1/27/2010,1/27/2010,2/26/2010,30,0,30
1/28/2010,1/28/2010,1/29/2010,1,0,1
1/29/2010,1/29/2010,2/5/2010,7,0,7
1/29/2010,1/29/2010,2/5/2010,7,0,7
1/29/2010,1/29/2010,2/5/2010,7,0,7
2/1/2010,2/1/2010,2/2/2010,1,0,1
2/1/2010,2/1/2010,3/4/2010,31,0,31
2/3/2010,2/3/2010,2/4/2010,1,0,1
2/3/2010,2/3/2010,3/5/2010,30,0,30
2/3/2010,2/3/2010,3/5/2010,30,0,30
2/5/2010,2/5/2010,3/9/2010,32,0,32
2/5/2010,2/5/2010,2/19/2010,14,0,14
2/5/2010,2/5/2010,3/9/2010,32,0,32
2/5/2010,2/5/2010,2/12/2010,7,0,7
2/5/2010,2/5/2010,3/9/2010,32,0,32
2/5/2010,2/5/2010,3/12/2010,35,0,35
2/8/2010,2/8/2010,3/8/2010,28,0,28
2/8/2010,2/8/2010,3/8/2010,28,0,28
2/8/2010,2/8/2010,3/8/2010,28,0,28
2/8/2010,2/8/2010,2/22/2010,14,0,14
2/8/2010,2/8/2010,2/9/2010,1,0,1
2/9/2010,2/9/2010,2/18/2010,9,0,9
2/9/2010,2/9/2010,2/10/2010,1,0,1
2/10/2010,2/10/2010,2/18/2010,8,0,8
2/10/2010,2/10/2010,2/18/2010,8,0,8
2/10/2010,2/10/2010,3/12/2010,30,0,30
2/10/2010,2/10/2010,3/15/2010,33,0,33
2/11/2010,2/11/2010,2/12/2010,1,0,1
2/11/2010,2/11/2010,3/12/2010,29,0,29
2/11/2010,2/11/2010,4/16/2010,64,0,64
2/11/2010,2/11/2010,3/16/2010,33,0,33
2/11/2010,2/11/2010,2/19/2010,8,0,8
2/11/2010,2/11/2010,3/24/2010,41,0,41
2/15/2010,2/15/2010,3/12/2010,25,0,25
2/15/2010,2/15/2010,2/16/2010,1,0,1
2/17/2010,2/17/2010,2/19/2010,2,0,2
2/17/2010,2/17/2010,2/19/2010,2,0,2
2/12/2010,2/12/2010,2/19/2010,7,0,7
2/12/2010,2/12/2010,2/19/2010,7,0,7
2/12/2010,2/12/2010,2/19/2010,7,0,7
2/12/2010,2/12/2010,3/12/2010,28,0,28
2/12/2010,2/12/2010,3/16/2010,32,0,32
2/15/2010,2/15/2010,3/17/2010,30,0,30
2/16/2010,2/16/2010,2/17/2010,1,0,1
2/17/2010,2/17/2010,3/16/2010,27,0,27
2/17/2010,2/17/2010,3/17/2010,28,0,28
2/17/2010,2/17/2010,2/26/2010,9,0,9
2/17/2010,2/17/2010,3/17/2010,28,0,28
2/17/2010,2/17/2010,3/17/2010,28,0,28
2/18/2010,2/18/2010,2/26/2010,8,0,8
2/18/2010,2/18/2010,2/24/2010,6,0,6
2/18/2010,2/18/2010,2/19/2010,1,0,1
2/19/2010,2/19/2010,2/26/2010,7,0,7
2/19/2010,2/19/2010,3/22/2010,31,0,31
2/19/2010,2/19/2010,2/22/2010,3,0,3
2/19/2010,2/19/2010,2/26/2010,7,0,7
2/22/2010,2/22/2010,3/24/2010,30,0,30
2/22/2010,2/22/2010,3/24/2010,30,0,30
2/22/2010,2/22/2010,3/24/2010,30,0,30
2/22/2010,2/22/2010,3/22/2010,28,0,28
2/22/2010,2/22/2010,3/15/2010,21,0,21
2/22/2010,2/22/2010,3/22/2010,28,0,28
2/22/2010,2/22/2010,2/23/2010,1,0,1
2/22/2010,2/22/2010,3/3/2010,9,0,9
2/24/2010,2/24/2010,3/3/2010,7,0,7
2/24/2010,2/24/2010,2/25/2010,1,0,1
2/25/2010,2/25/2010,2/26/2010,1,0,1
2/25/2010,2/25/2010,3/31/2010,34,0,34
2/25/2010,2/25/2010,3/5/2010,8,0,8
2/25/2010,2/25/2010,3/5/2010,8,0,8
2/25/2010,2/25/2010,3/5/2010,8,0,8
2/25/2010,2/25/2010,3/5/2010,8,0,8
2/25/2010,2/25/2010,3/5/2010,8,0,8
2/26/2010,2/26/2010,3/1/2010,3,0,3
3/2/2010,3/2/2010,3/29/2010,27,0,27
3/2/2010,3/2/2010,4/1/2010,30,0,30
3/3/2010,3/3/2010,4/9/2010,37,0,37
3/3/2010,3/3/2010,4/9/2010,37,0,37
3/4/2010,3/4/2010,3/12/2010,8,0,8
3/5/2010,3/5/2010,5/7/2010,63,0,63
3/5/2010,3/5/2010,5/7/2010,63,0,63
3/5/2010,3/5/2010,3/12/2010,7,0,7
3/5/2010,3/5/2010,3/12/2010,7,0,7
3/5/2010,3/5/2010,3/12/2010,7,0,7
3/5/2010,3/5/2010,3/12/2010,7,0,7
3/5/2010,3/5/2010,3/12/2010,7,0,7
3/5/2010,3/5/2010,3/8/2010,3,0,3
3/8/2010,3/8/2010,4/12/2010,35,0,35
3/8/2010,3/8/2010,4/12/2010,35,0,35
3/8/2010,3/8/2010,3/31/2010,23,0,23
3/8/2010,3/8/2010,3/31/2010,23,0,23
3/8/2010,3/8/2010,3/9/2010,1,0,1
3/8/2010,3/8/2010,4/13/2010,36,0,36
3/8/2010,3/8/2010,3/17/2010,9,0,9
3/8/2010,3/8/2010,4/13/2010,36,0,36
3/8/2010,3/8/2010,4/13/2010,36,0,36
3/9/2010,3/9/2010,3/10/2010,1,0,1
3/10/2010,3/10/2010,3/17/2010,7,0,7
3/10/2010,3/10/2010,3/11/2010,1,0,1
3/10/2010,3/10/2010,3/22/2010,12,0,12
3/10/2010,3/10/2010,4/15/2010,36,0,36
3/11/2010,3/11/2010,3/12/2010,1,0,1
3/11/2010,3/11/2010,4/14/2010,34,0,34
3/11/2010,3/11/2010,3/22/2010,11,0,11
3/12/2010,3/12/2010,3/22/2010,10,0,10
3/12/2010,3/12/2010,3/22/2010,10,0,10
3/12/2010,3/12/2010,4/20/2010,39,0,39
3/12/2010,3/12/2010,3/19/2010,7,0,7
3/12/2010,3/12/2010,3/19/2010,7,0,7
3/12/2010,3/12/2010,4/16/2010,35,0,35
3/12/2010,3/12/2010,4/16/2010,35,0,35
3/12/2010,3/12/2010,4/16/2010,35,0,35
3/12/2010,3/12/2010,4/8/2010,27,0,27
3/12/2010,3/12/2010,3/15/2010,3,0,3
3/12/2010,3/12/2010,4/16/2010,35,0,35
